pointer,OQ818328,HQ595340,HQ595342,HQ595344
3623,87.91208791208791,32.6530612244898,31.63265306122449,48.38709677419355
3624,86.81318681318682,32.6530612244898,31.63265306122449,47.31182795698925
3625,87.91208791208791,32.6530612244898,32.6530612244898,46.236559139784944
3626,87.91208791208791,33.6734693877551,33.6734693877551,45.16129032258064
3627,87.91208791208791,33.6734693877551,33.6734693877551,44.086021505376344
3628,87.91208791208791,34.69387755102041,34.69387755102041,44.086021505376344
3629,87.91208791208791,33.6734693877551,35.714285714285715,44.086021505376344
3630,87.91208791208791,33.6734693877551,35.714285714285715,44.086021505376344
3631,87.91208791208791,33.6734693877551,36.734693877551024,45.16129032258064
3632,87.91208791208791,33.6734693877551,36.734693877551024,44.086021505376344
3633,87.91208791208791,34.69387755102041,37.755102040816325,44.086021505376344
3634,89.01098901098901,33.6734693877551,37.755102040816325,44.086021505376344
3635,89.01098901098901,34.69387755102041,38.775510204081634,45.16129032258064
3636,89.01098901098901,33.6734693877551,37.755102040816325,44.086021505376344
3637,89.01098901098901,33.6734693877551,37.755102040816325,44.086021505376344
3638,89.01098901098901,34.69387755102041,38.775510204081634,45.16129032258064
3639,89.01098901098901,35.714285714285715,37.755102040816325,45.16129032258064
3640,89.01098901098901,35.714285714285715,38.775510204081634,45.16129032258064
3641,89.01098901098901,35.714285714285715,39.795918367346935,46.236559139784944
3642,89.01098901098901,35.714285714285715,39.795918367346935,46.236559139784944
3643,89.01098901098901,34.69387755102041,38.775510204081634,47.31182795698925
3644,89.01098901098901,33.6734693877551,37.755102040816325,47.31182795698925
3645,87.91208791208791,33.6734693877551,36.734693877551024,48.38709677419355
3646,89.01098901098901,34.69387755102041,36.734693877551024,49.46236559139785
3647,89.01098901098901,35.714285714285715,37.755102040816325,50.53763440860215
3648,87.91208791208791,35.714285714285715,37.755102040816325,50.53763440860215
3649,87.91208791208791,35.714285714285715,37.755102040816325,51.61290322580645
3650,87.91208791208791,36.734693877551024,38.775510204081634,52.68817204301075
3651,87.91208791208791,36.734693877551024,38.775510204081634,53.76344086021505
3652,87.91208791208791,37.755102040816325,38.775510204081634,53.76344086021505
3653,87.91208791208791,38.775510204081634,39.795918367346935,54.83870967741935
3654,86.81318681318682,39.795918367346935,38.775510204081634,54.83870967741935
3655,86.81318681318682,39.795918367346935,38.775510204081634,54.83870967741935
3656,86.81318681318682,38.775510204081634,38.775510204081634,54.83870967741935
3657,86.81318681318682,38.775510204081634,38.775510204081634,55.91397849462365
3658,86.81318681318682,39.795918367346935,38.775510204081634,56.98924731182796
3659,86.81318681318682,40.816326530612244,38.775510204081634,56.98924731182796
3660,86.95652173913044,40.816326530612244,38.775510204081634,57.446808510638306
3661,87.09677419354838,40.816326530612244,39.795918367346935,57.89473684210527
3662,87.2340425531915,40.816326530612244,39.795918367346935,58.333333333333336
3663,87.36842105263159,40.816326530612244,40.816326530612244,57.73195876288659
3664,87.5,40.816326530612244,40.816326530612244,57.14285714285714
3665,87.62886597938144,41.83673469387755,41.83673469387755,57.57575757575758
3666,87.62886597938144,40.816326530612244,40.816326530612244,57.57575757575758
3667,87.62886597938144,40.816326530612244,40.816326530612244,56.56565656565656
3668,87.62886597938144,39.795918367346935,39.795918367346935,56.56565656565656
3669,87.62886597938144,38.775510204081634,38.775510204081634,55.55555555555556
3670,87.62886597938144,38.775510204081634,38.775510204081634,55.55555555555556
3671,87.62886597938144,39.795918367346935,39.795918367346935,56.56565656565656
3672,88.65979381443299,40.816326530612244,40.816326530612244,56.56565656565656
3673,88.65979381443299,40.816326530612244,40.816326530612244,56.56565656565656
3674,88.65979381443299,41.83673469387755,41.83673469387755,55.55555555555556
3675,88.65979381443299,41.83673469387755,41.83673469387755,55.55555555555556
3676,89.69072164948454,41.83673469387755,41.83673469387755,56.56565656565656
3677,89.69072164948454,41.83673469387755,41.83673469387755,56.56565656565656
3678,89.69072164948454,40.816326530612244,40.816326530612244,56.56565656565656
3679,89.79591836734694,41.41414141414141,41.41414141414141,56.56565656565656
3680,89.8989898989899,42.0,41.0,56.56565656565656
3681,88.88888888888889,42.0,41.0,56.56565656565656
3682,88.88888888888889,43.0,41.0,56.56565656565656
3683,89.8989898989899,44.0,42.0,56.56565656565656
3684,89.8989898989899,45.0,43.0,55.55555555555556
3685,89.8989898989899,45.0,43.0,54.54545454545454
3686,89.8989898989899,45.0,43.0,54.54545454545454
3687,89.8989898989899,45.0,43.0,54.54545454545454
3688,90.9090909090909,46.0,44.0,55.55555555555556
3689,90.9090909090909,45.0,43.0,55.55555555555556
3690,89.8989898989899,45.0,43.0,56.56565656565656
3691,89.8989898989899,45.0,43.0,56.56565656565656
3692,89.8989898989899,45.0,43.0,55.55555555555556
3693,89.8989898989899,45.0,43.0,55.55555555555556
3694,89.8989898989899,45.0,43.0,55.55555555555556
3695,89.8989898989899,46.0,44.0,54.54545454545454
3696,89.8989898989899,46.0,44.0,55.55555555555556
3697,89.8989898989899,46.0,44.0,54.54545454545454
3698,89.8989898989899,46.0,44.0,54.54545454545454
3699,89.8989898989899,46.0,44.0,55.55555555555556
3700,89.8989898989899,47.0,45.0,55.55555555555556
3701,89.8989898989899,48.0,46.0,55.55555555555556
3702,88.88888888888889,48.0,46.0,55.55555555555556
3703,88.88888888888889,47.0,46.0,54.54545454545454
3704,88.88888888888889,47.0,46.0,54.54545454545454
3705,89.8989898989899,47.0,46.0,54.54545454545454
3706,89.8989898989899,48.0,46.0,54.54545454545454
3707,89.8989898989899,49.0,47.0,54.54545454545454
3708,89.8989898989899,50.0,48.0,55.55555555555556
3709,89.8989898989899,49.0,47.0,55.55555555555556
3710,89.8989898989899,49.0,47.0,54.54545454545454
3711,90.0,49.0,47.0,54.0
3712,91.0,50.0,47.0,53.0
3713,91.0,50.0,48.0,53.0
3714,91.0,49.0,48.0,53.0
3715,91.0,48.0,47.0,53.0
3716,91.0,48.0,47.0,53.0
3717,91.0,47.0,46.0,52.0
3718,92.0,47.0,46.0,52.0
3719,92.0,47.0,46.0,52.0
3720,91.0,46.0,46.0,52.0
3721,91.0,45.0,46.0,51.0
3722,91.0,45.0,45.0,50.0
3723,91.0,44.0,44.0,49.0
3724,92.0,45.0,45.0,50.0
3725,91.91919191919192,45.45454545454545,44.0,50.0
3726,91.83673469387756,44.89795918367347,43.0,50.0
3727,91.75257731958763,45.36082474226804,43.0,50.0
3728,91.75257731958763,44.329896907216494,43.0,51.0
3729,91.75257731958763,45.36082474226804,42.0,50.0
3730,91.75257731958763,46.391752577319586,43.0,50.0
3731,91.75257731958763,46.391752577319586,42.0,50.0
3732,91.75257731958763,46.391752577319586,42.0,50.0
3733,91.75257731958763,45.36082474226804,41.0,50.0
3734,91.75257731958763,45.36082474226804,42.0,50.0
3735,90.72164948453609,44.329896907216494,41.0,49.0
3736,90.72164948453609,45.36082474226804,41.0,49.0
3737,90.72164948453609,44.329896907216494,40.0,48.0
3738,90.72164948453609,43.29896907216495,40.0,47.0
3739,90.72164948453609,43.29896907216495,41.0,46.0
3740,90.72164948453609,42.2680412371134,40.0,45.0
3741,90.72164948453609,42.2680412371134,40.0,45.0
3742,90.72164948453609,43.29896907216495,41.0,45.0
3743,90.72164948453609,44.329896907216494,42.0,45.0
3744,90.72164948453609,44.329896907216494,43.0,44.0
3745,91.75257731958763,44.329896907216494,44.0,44.0
3746,91.75257731958763,44.329896907216494,44.0,44.0
3747,91.75257731958763,43.29896907216495,43.0,43.0
3748,92.78350515463917,43.29896907216495,44.0,44.0
3749,92.78350515463917,43.29896907216495,44.0,44.0
3750,91.75257731958763,43.29896907216495,44.0,43.0
3751,91.75257731958763,44.329896907216494,44.0,42.0
3752,91.75257731958763,44.329896907216494,45.0,42.0
3753,90.72164948453609,43.29896907216495,44.0,41.0
3754,91.66666666666666,42.2680412371134,44.0,41.41414141414141
3755,91.57894736842105,42.2680412371134,43.0,41.83673469387755
3756,91.48936170212765,42.2680412371134,42.0,42.2680412371134
3757,91.39784946236558,41.23711340206185,42.0,41.66666666666667
3758,91.30434782608695,40.20618556701031,41.0,41.05263157894737
3759,90.21739130434783,39.175257731958766,40.0,41.05263157894737
3760,90.21739130434783,40.20618556701031,41.0,40.0
3761,90.21739130434783,40.20618556701031,40.0,40.0
3762,90.21739130434783,41.23711340206185,41.0,40.0
3763,90.21739130434783,41.23711340206185,40.0,40.0
3764,90.21739130434783,41.23711340206185,40.0,40.0
3765,90.21739130434783,40.20618556701031,39.0,40.0
3766,90.21739130434783,41.23711340206185,40.0,41.05263157894737
3767,90.21739130434783,42.2680412371134,41.0,41.05263157894737
3768,90.21739130434783,42.2680412371134,41.0,41.05263157894737
3769,90.21739130434783,43.29896907216495,42.0,41.05263157894737
3770,90.21739130434783,43.29896907216495,43.0,41.05263157894737
3771,90.21739130434783,42.2680412371134,43.0,41.05263157894737
3772,90.21739130434783,42.2680412371134,43.0,42.10526315789473
3773,90.21739130434783,42.2680412371134,43.0,42.10526315789473
3774,90.21739130434783,42.2680412371134,42.0,43.15789473684211
3775,90.21739130434783,42.2680412371134,42.0,43.15789473684211
3776,90.21739130434783,42.2680412371134,42.0,43.15789473684211
3777,90.21739130434783,42.2680412371134,42.0,43.15789473684211
3778,90.21739130434783,42.2680412371134,42.0,43.15789473684211
3779,90.21739130434783,41.23711340206185,41.0,43.15789473684211
3780,90.21739130434783,41.23711340206185,41.0,43.15789473684211
3781,91.30434782608695,41.23711340206185,41.0,43.15789473684211
3782,91.30434782608695,41.23711340206185,41.0,43.15789473684211
3783,91.30434782608695,41.23711340206185,41.0,43.15789473684211
3784,91.30434782608695,40.20618556701031,40.0,44.21052631578947
3785,91.30434782608695,40.20618556701031,40.0,44.21052631578947
3786,91.30434782608695,39.175257731958766,39.0,43.15789473684211
3787,92.3913043478261,40.20618556701031,40.0,44.21052631578947
3788,91.30434782608695,39.175257731958766,39.0,43.15789473684211
3789,91.30434782608695,39.175257731958766,39.0,43.15789473684211
3790,92.3913043478261,39.175257731958766,40.0,42.10526315789473
3791,92.3913043478261,39.175257731958766,40.0,43.15789473684211
3792,92.3913043478261,38.144329896907216,39.0,43.15789473684211
3793,92.3913043478261,38.144329896907216,39.0,43.15789473684211
3794,92.3913043478261,38.144329896907216,39.0,43.15789473684211
3795,92.3913043478261,38.144329896907216,38.0,43.15789473684211
3796,92.3913043478261,38.144329896907216,38.0,42.10526315789473
3797,92.3913043478261,39.175257731958766,39.0,42.10526315789473
3798,92.3913043478261,39.175257731958766,40.0,42.10526315789473
3799,92.3913043478261,39.175257731958766,40.0,41.05263157894737
3800,92.3913043478261,38.144329896907216,39.0,40.0
3801,92.3913043478261,37.11340206185567,38.0,40.0
3802,93.47826086956522,37.11340206185567,39.0,40.0
3803,93.47826086956522,38.144329896907216,38.0,40.0
3804,93.47826086956522,38.144329896907216,38.0,41.05263157894737
3805,93.47826086956522,38.144329896907216,38.0,41.05263157894737
3806,93.47826086956522,38.144329896907216,38.0,40.0
3807,93.4065934065934,37.11340206185567,37.0,39.361702127659576
3808,93.33333333333333,36.08247422680412,36.0,38.70967741935484
3809,93.25842696629213,36.08247422680412,36.0,38.04347826086957
3810,93.18181818181817,36.08247422680412,36.0,38.46153846153847
3811,93.10344827586206,36.08247422680412,36.0,38.88888888888889
3812,93.02325581395348,35.051546391752574,35.0,39.325842696629216
3813,92.94117647058823,35.051546391752574,34.0,39.77272727272727
3814,92.85714285714286,35.051546391752574,34.0,39.08045977011494
3815,92.85714285714286,35.051546391752574,34.0,37.93103448275862
3816,92.85714285714286,35.051546391752574,35.0,37.93103448275862
3817,92.85714285714286,36.08247422680412,36.0,37.93103448275862
3818,92.85714285714286,37.11340206185567,37.0,37.93103448275862
3819,92.85714285714286,38.144329896907216,38.0,37.93103448275862
3820,94.04761904761905,39.175257731958766,39.0,39.08045977011494
3821,94.04761904761905,40.20618556701031,39.0,39.08045977011494
3822,94.04761904761905,39.175257731958766,40.0,39.08045977011494
3823,92.85714285714286,39.175257731958766,40.0,40.229885057471265
3824,92.85714285714286,39.175257731958766,40.0,40.229885057471265
3825,92.94117647058823,39.795918367346935,40.0,41.37931034482759
3826,91.86046511627907,39.39393939393939,41.0,42.5287356321839
3827,91.95402298850574,39.0,41.0,42.5287356321839
3828,91.95402298850574,39.0,40.0,41.37931034482759
3829,91.95402298850574,39.0,41.0,42.5287356321839
3830,91.95402298850574,39.0,41.0,42.5287356321839
3831,91.95402298850574,40.0,42.0,42.5287356321839
3832,91.95402298850574,40.0,42.0,42.5287356321839
3833,91.95402298850574,40.0,42.0,43.67816091954023
3834,91.95402298850574,40.0,41.0,43.67816091954023
3835,93.10344827586206,40.0,41.0,44.827586206896555
3836,93.10344827586206,40.0,42.0,45.97701149425287
3837,93.10344827586206,40.0,42.0,47.12643678160919
3838,93.10344827586206,40.0,41.0,47.12643678160919
3839,93.10344827586206,40.0,41.0,47.12643678160919
3840,93.10344827586206,40.0,41.0,47.12643678160919
3841,93.10344827586206,40.0,41.0,45.97701149425287
3842,93.10344827586206,40.0,41.0,44.827586206896555
3843,93.10344827586206,40.0,40.0,44.827586206896555
3844,91.95402298850574,40.0,39.0,44.827586206896555
3845,91.95402298850574,40.0,38.0,43.67816091954023
3846,91.95402298850574,39.0,37.0,42.5287356321839
3847,91.95402298850574,39.0,37.0,43.67816091954023
3848,91.86046511627907,38.38383838383838,36.36363636363637,42.5287356321839
3849,91.76470588235294,37.755102040816325,35.714285714285715,41.37931034482759
3850,92.94117647058823,36.734693877551024,34.69387755102041,41.37931034482759
3851,92.94117647058823,36.734693877551024,34.69387755102041,42.5287356321839
3852,92.94117647058823,35.714285714285715,33.6734693877551,42.5287356321839
3853,94.11764705882352,35.714285714285715,33.6734693877551,42.5287356321839
3854,94.18604651162791,36.734693877551024,34.69387755102041,43.18181818181818
3855,94.25287356321839,36.734693877551024,34.69387755102041,42.69662921348314
3856,94.31818181818183,37.755102040816325,35.714285714285715,43.333333333333336
3857,94.3820224719101,38.775510204081634,35.714285714285715,43.956043956043956
3858,94.44444444444444,38.775510204081634,35.714285714285715,43.47826086956522
3859,95.55555555555556,39.795918367346935,36.734693877551024,43.47826086956522
3860,95.55555555555556,38.775510204081634,36.734693877551024,43.47826086956522
3861,95.55555555555556,39.795918367346935,37.755102040816325,42.391304347826086
3862,95.55555555555556,39.795918367346935,37.755102040816325,42.391304347826086
3863,95.55555555555556,40.816326530612244,38.775510204081634,42.391304347826086
3864,95.55555555555556,41.83673469387755,39.795918367346935,42.391304347826086
3865,95.55555555555556,41.83673469387755,39.795918367346935,41.30434782608695
3866,95.55555555555556,40.816326530612244,38.775510204081634,40.21739130434783
3867,95.55555555555556,39.795918367346935,37.755102040816325,40.21739130434783
3868,94.44444444444444,39.795918367346935,37.755102040816325,40.21739130434783
3869,94.44444444444444,38.775510204081634,36.734693877551024,41.30434782608695
3870,94.44444444444444,38.775510204081634,35.714285714285715,41.30434782608695
3871,94.44444444444444,38.775510204081634,34.69387755102041,40.21739130434783
3872,94.44444444444444,37.755102040816325,33.6734693877551,39.130434782608695
3873,94.44444444444444,37.755102040816325,33.6734693877551,39.130434782608695
3874,94.44444444444444,36.734693877551024,33.6734693877551,38.04347826086957
3875,94.44444444444444,36.734693877551024,33.6734693877551,39.130434782608695
3876,94.44444444444444,35.714285714285715,32.6530612244898,38.04347826086957
3877,94.44444444444444,34.69387755102041,31.63265306122449,38.04347826086957
3878,94.44444444444444,35.714285714285715,32.6530612244898,36.95652173913043
3879,94.44444444444444,36.734693877551024,33.6734693877551,36.95652173913043
3880,94.44444444444444,36.734693877551024,34.69387755102041,38.04347826086957
3881,94.44444444444444,37.755102040816325,35.714285714285715,38.04347826086957
3882,94.44444444444444,36.734693877551024,34.69387755102041,38.04347826086957
3883,94.44444444444444,35.714285714285715,33.6734693877551,38.04347826086957
3884,94.44444444444444,36.734693877551024,34.69387755102041,38.04347826086957
3885,94.44444444444444,37.755102040816325,35.714285714285715,38.04347826086957
3886,94.44444444444444,38.775510204081634,36.734693877551024,39.130434782608695
3887,94.44444444444444,38.775510204081634,36.734693877551024,39.130434782608695
3888,95.55555555555556,39.795918367346935,37.755102040816325,40.21739130434783
3889,95.55555555555556,40.816326530612244,37.755102040816325,41.30434782608695
3890,95.55555555555556,41.83673469387755,37.755102040816325,42.391304347826086
3891,95.55555555555556,41.83673469387755,37.755102040816325,41.30434782608695
3892,95.55555555555556,42.857142857142854,38.775510204081634,42.391304347826086
3893,95.55555555555556,42.857142857142854,38.775510204081634,42.391304347826086
3894,95.55555555555556,43.87755102040816,39.795918367346935,41.30434782608695
3895,95.55555555555556,43.87755102040816,40.816326530612244,41.30434782608695
3896,95.55555555555556,44.89795918367347,40.816326530612244,41.30434782608695
3897,95.55555555555556,43.87755102040816,39.795918367346935,41.30434782608695
3898,95.55555555555556,44.89795918367347,39.795918367346935,42.391304347826086
3899,95.55555555555556,44.89795918367347,39.795918367346935,43.47826086956522
3900,95.55555555555556,44.89795918367347,39.795918367346935,44.565217391304344
3901,95.50561797752809,44.89795918367347,39.795918367346935,43.47826086956522
3902,95.45454545454545,44.89795918367347,38.775510204081634,43.956043956043956
3903,95.40229885057471,43.87755102040816,38.775510204081634,44.44444444444444
3904,95.34883720930233,43.87755102040816,38.775510204081634,43.82022471910113
3905,95.29411764705881,43.87755102040816,38.775510204081634,44.31818181818182
3906,95.23809523809523,42.857142857142854,37.755102040816325,44.827586206896555
3907,95.23809523809523,42.857142857142854,37.755102040816325,44.827586206896555
3908,95.23809523809523,42.857142857142854,37.755102040816325,44.827586206896555
3909,95.23809523809523,42.857142857142854,37.755102040816325,44.827586206896555
3910,95.23809523809523,42.857142857142854,37.755102040816325,44.827586206896555
3911,95.23809523809523,42.857142857142854,37.755102040816325,44.827586206896555
3912,95.23809523809523,42.857142857142854,37.755102040816325,44.31818181818182
3913,95.29411764705881,43.87755102040816,38.775510204081634,44.9438202247191
3914,95.34883720930233,44.89795918367347,39.795918367346935,45.55555555555556
3915,95.34883720930233,45.91836734693878,40.816326530612244,46.666666666666664
3916,95.34883720930233,45.91836734693878,39.795918367346935,46.666666666666664
3917,95.34883720930233,45.91836734693878,39.795918367346935,47.77777777777778
3918,95.29411764705881,45.36082474226804,39.175257731958766,46.666666666666664
3919,95.23809523809523,44.79166666666667,38.54166666666667,45.55555555555556
3920,95.18072289156626,43.75,37.5,44.44444444444444
3921,95.1219512195122,42.70833333333333,37.5,44.44444444444444
3922,95.1219512195122,42.70833333333333,37.5,45.55555555555556
3923,96.34146341463415,43.75,38.54166666666667,45.55555555555556
3924,96.34146341463415,42.70833333333333,37.5,44.44444444444444
3925,95.1219512195122,42.70833333333333,37.5,43.333333333333336
3926,96.34146341463415,42.70833333333333,37.5,42.22222222222222
3927,96.34146341463415,43.75,37.5,43.333333333333336
3928,96.34146341463415,43.75,37.5,43.333333333333336
3929,96.34146341463415,42.70833333333333,36.45833333333333,42.22222222222222
3930,96.34146341463415,42.70833333333333,36.45833333333333,42.22222222222222
3931,96.34146341463415,42.70833333333333,36.45833333333333,42.22222222222222
3932,96.34146341463415,43.75,37.5,42.22222222222222
3933,96.34146341463415,44.79166666666667,37.5,42.22222222222222
3934,95.1219512195122,44.79166666666667,37.5,42.22222222222222
3935,95.1219512195122,44.79166666666667,37.5,42.22222222222222
3936,95.1219512195122,43.75,36.45833333333333,42.22222222222222
3937,95.1219512195122,43.75,36.45833333333333,42.22222222222222
3938,95.1219512195122,43.75,36.45833333333333,43.333333333333336
3939,95.1219512195122,42.70833333333333,35.41666666666667,44.44444444444444
3940,95.1219512195122,42.70833333333333,35.41666666666667,45.55555555555556
3941,95.1219512195122,41.66666666666667,34.375,45.55555555555556
3942,95.1219512195122,40.625,33.33333333333333,46.666666666666664
3943,95.1219512195122,39.58333333333333,33.33333333333333,45.55555555555556
3944,96.34146341463415,39.58333333333333,33.33333333333333,46.666666666666664
3945,96.34146341463415,38.54166666666667,33.33333333333333,46.666666666666664
3946,96.34146341463415,38.54166666666667,33.33333333333333,46.666666666666664
3947,96.34146341463415,38.54166666666667,33.33333333333333,45.55555555555556
3948,96.3855421686747,38.144329896907216,32.98969072164948,45.55555555555556
3949,96.42857142857143,37.755102040816325,32.6530612244898,45.55555555555556
3950,96.42857142857143,37.755102040816325,32.6530612244898,45.55555555555556
3951,96.42857142857143,37.755102040816325,33.6734693877551,44.44444444444444
3952,96.42857142857143,37.755102040816325,33.6734693877551,45.55555555555556
3953,96.42857142857143,38.775510204081634,34.69387755102041,46.666666666666664
3954,96.42857142857143,38.775510204081634,34.69387755102041,46.666666666666664
3955,95.23809523809523,38.775510204081634,34.69387755102041,46.666666666666664
3956,95.23809523809523,37.755102040816325,33.6734693877551,46.666666666666664
3957,95.23809523809523,37.755102040816325,34.69387755102041,46.666666666666664
3958,95.23809523809523,37.755102040816325,34.69387755102041,47.77777777777778
3959,95.23809523809523,36.734693877551024,33.6734693877551,48.888888888888886
3960,95.23809523809523,36.734693877551024,32.6530612244898,50.0
3961,94.04761904761905,35.714285714285715,31.63265306122449,51.11111111111111
3962,94.04761904761905,35.714285714285715,31.63265306122449,51.11111111111111
3963,94.04761904761905,35.714285714285715,31.63265306122449,52.22222222222223
3964,94.04761904761905,34.69387755102041,30.612244897959183,52.22222222222223
3965,94.04761904761905,35.714285714285715,31.63265306122449,53.333333333333336
3966,94.04761904761905,36.734693877551024,32.6530612244898,54.44444444444444
3967,94.04761904761905,36.734693877551024,32.6530612244898,54.44444444444444
3968,95.23809523809523,36.734693877551024,32.6530612244898,54.44444444444444
3969,95.23809523809523,36.734693877551024,32.6530612244898,54.44444444444444
3970,95.23809523809523,36.734693877551024,32.6530612244898,54.44444444444444
3971,95.23809523809523,36.734693877551024,33.6734693877551,55.55555555555556
3972,95.23809523809523,36.734693877551024,34.69387755102041,56.666666666666664
3973,94.04761904761905,36.734693877551024,35.714285714285715,56.666666666666664
3974,94.04761904761905,36.734693877551024,36.734693877551024,56.666666666666664
3975,94.04761904761905,36.734693877551024,37.755102040816325,56.666666666666664
3976,94.04761904761905,36.734693877551024,37.755102040816325,56.666666666666664
3977,94.04761904761905,36.734693877551024,37.755102040816325,56.666666666666664
3978,94.04761904761905,35.714285714285715,36.734693877551024,57.77777777777777
3979,94.04761904761905,34.69387755102041,35.714285714285715,58.88888888888889
3980,94.04761904761905,34.69387755102041,35.714285714285715,58.88888888888889
3981,94.04761904761905,34.69387755102041,35.714285714285715,58.88888888888889
3982,94.04761904761905,34.69387755102041,36.734693877551024,58.88888888888889
3983,94.04761904761905,35.714285714285715,37.755102040816325,58.88888888888889
3984,94.04761904761905,35.714285714285715,36.734693877551024,57.77777777777777
3985,92.85714285714286,34.69387755102041,35.714285714285715,57.77777777777777
3986,92.85714285714286,33.6734693877551,34.69387755102041,57.77777777777777
3987,92.85714285714286,32.6530612244898,34.69387755102041,57.77777777777777
3988,92.85714285714286,32.6530612244898,33.6734693877551,56.666666666666664
3989,92.7710843373494,31.63265306122449,34.02061855670103,56.17977528089888
3990,92.6829268292683,30.612244897959183,33.33333333333333,55.68181818181818
3991,92.5925925925926,30.612244897959183,33.68421052631579,56.32183908045977
3992,92.5,29.591836734693878,32.97872340425532,55.81395348837209
3993,92.40506329113924,29.591836734693878,33.33333333333333,55.294117647058826
3994,92.3076923076923,28.57142857142857,32.608695652173914,55.952380952380956
3995,92.20779220779221,27.55102040816326,31.868131868131865,56.62650602409639
3996,92.10526315789474,26.53061224489796,32.22222222222222,56.62650602409639
3997,92.0,26.53061224489796,32.58426966292135,56.62650602409639
3998,91.8918918918919,25.510204081632654,31.46067415730337,55.42168674698795
3999,91.78082191780823,25.510204081632654,31.46067415730337,54.21686746987952
4000,91.66666666666666,25.510204081632654,31.46067415730337,53.01204819277109
4001,91.66666666666666,25.510204081632654,31.46067415730337,53.01204819277109
4002,91.66666666666666,25.510204081632654,31.46067415730337,52.38095238095239
4003,91.66666666666666,25.510204081632654,31.46067415730337,52.38095238095239
4004,91.66666666666666,25.510204081632654,31.46067415730337,52.38095238095239
4005,91.66666666666666,25.510204081632654,31.46067415730337,52.38095238095239
4006,91.66666666666666,25.510204081632654,31.46067415730337,52.38095238095239
4007,91.66666666666666,25.510204081632654,31.46067415730337,52.38095238095239
4008,91.66666666666666,25.510204081632654,31.46067415730337,52.38095238095239
4009,91.66666666666666,25.510204081632654,31.46067415730337,52.38095238095239
4010,91.66666666666666,25.510204081632654,31.46067415730337,52.38095238095239
4011,91.78082191780823,25.510204081632654,32.58426966292135,51.76470588235295
4012,91.8918918918919,26.53061224489796,33.70786516853933,52.94117647058824
4013,91.8918918918919,25.510204081632654,32.58426966292135,51.76470588235295
4014,91.8918918918919,24.489795918367346,31.46067415730337,50.588235294117645
4015,91.8918918918919,24.489795918367346,31.46067415730337,50.588235294117645
4016,91.8918918918919,23.46938775510204,31.46067415730337,49.411764705882355
4017,91.8918918918919,22.448979591836736,30.337078651685395,49.411764705882355
4018,92.0,23.232323232323232,31.11111111111111,49.411764705882355
4019,92.10526315789474,23.0,30.76923076923077,50.588235294117645
4020,92.20779220779221,23.0,31.868131868131865,51.76470588235295
4021,92.3076923076923,24.0,32.967032967032964,51.76470588235295
4022,92.3076923076923,24.0,31.868131868131865,51.76470588235295
4023,92.3076923076923,24.0,31.868131868131865,51.76470588235295
4024,92.3076923076923,25.0,32.967032967032964,51.76470588235295
4025,93.58974358974359,25.0,34.065934065934066,51.76470588235295
4026,93.58974358974359,26.0,34.065934065934066,51.76470588235295
4027,93.58974358974359,26.0,35.16483516483517,51.76470588235295
4028,93.58974358974359,26.0,36.26373626373626,51.76470588235295
4029,93.58974358974359,26.0,37.362637362637365,51.76470588235295
4030,93.58974358974359,25.0,36.26373626373626,51.76470588235295
4031,92.3076923076923,24.0,36.26373626373626,50.588235294117645
4032,92.3076923076923,23.0,35.16483516483517,50.588235294117645
4033,92.3076923076923,22.0,36.26373626373626,49.411764705882355
4034,93.58974358974359,23.0,37.362637362637365,49.411764705882355
4035,93.58974358974359,24.0,38.46153846153847,49.411764705882355
4036,93.58974358974359,25.0,39.56043956043956,49.411764705882355
4037,92.3076923076923,25.0,39.56043956043956,49.411764705882355
4038,92.3076923076923,26.0,40.65934065934066,49.411764705882355
4039,92.3076923076923,27.0,41.75824175824176,49.411764705882355
4040,91.02564102564102,27.0,42.857142857142854,49.411764705882355
4041,91.02564102564102,28.000000000000004,43.956043956043956,50.588235294117645
4042,91.02564102564102,28.999999999999996,43.956043956043956,49.411764705882355
4043,91.02564102564102,30.0,43.956043956043956,49.411764705882355
4044,91.02564102564102,30.0,43.956043956043956,48.23529411764706
4045,91.02564102564102,30.0,43.956043956043956,49.411764705882355
4046,91.02564102564102,30.0,43.956043956043956,49.411764705882355
4047,91.02564102564102,31.0,45.05494505494506,50.588235294117645
4048,91.02564102564102,32.0,46.15384615384615,51.76470588235295
4049,91.02564102564102,32.0,46.15384615384615,52.94117647058824
4050,91.02564102564102,32.0,46.15384615384615,52.94117647058824
4051,91.02564102564102,31.0,45.05494505494506,54.11764705882353
4052,91.02564102564102,31.0,45.05494505494506,54.11764705882353
4053,91.02564102564102,31.0,45.05494505494506,54.11764705882353
4054,91.02564102564102,31.0,45.05494505494506,54.11764705882353
4055,92.3076923076923,32.0,46.15384615384615,55.294117647058826
4056,92.3076923076923,33.0,47.25274725274725,55.294117647058826
4057,92.3076923076923,33.0,47.25274725274725,55.294117647058826
4058,92.3076923076923,33.0,47.25274725274725,54.11764705882353
4059,92.3076923076923,33.0,47.25274725274725,54.11764705882353
4060,92.3076923076923,34.0,47.25274725274725,54.11764705882353
4061,93.58974358974359,34.0,48.35164835164835,54.11764705882353
4062,93.58974358974359,34.0,48.35164835164835,54.11764705882353
4063,93.58974358974359,34.0,48.35164835164835,54.11764705882353
