pointer,NC_033818,OP589993
3552,79,69
3553,79,68
3554,79,68
3555,79,68
3556,78,67
3557,78,67
3558,79,67
3559,79,67
3560,80,67
3561,80,67
3562,80,66
3563,80,67
3564,80,67
3565,80,67
3566,81,67
3567,81,67
3568,80,66
3569,81,66
3570,81,66
3571,81,66
3572,82,66
3573,82,66
3574,81,65
3575,82,66
3576,82,66
3577,82,66
3578,83,67
3579,83,67
3580,83,67
3581,84,67
3582,85,67
3583,85,66
3584,86,66
3585,86,67
3586,86,67
3587,87,68
3588,87,68
3589,87,68
3590,88,69
3591,88,69
3592,87,68
3593,88,68
3594,88,69
3595,87,68
3596,87,68
3597,87,68
3598,86,67
3599,87,68
3600,87,68
3601,87,68
3602,88,68
3603,88,68
3604,87,67
3605,88,68
3606,88,68
3607,87,67
3608,87,67
3609,87,67
3610,87,66
3611,87,66
3612,87,66
3613,86,65
3614,86,66
3615,86,66
3616,86,66
3617,87,67
3618,87,67
3619,86,67
3620,86,68
3621,86,68
3622,85,67
3623,85,67
3624,85,66
3625,84,67
3626,85,68
3627,85,69
3628,84,68
3629,84,69
3630,84,69
3631,83,68
3632,83,68
3633,83,67
3634,82,66
3635,83,67
3636,83,68
3637,82,68
3638,82,68
3639,82,68
3640,82,67
3641,83,68
3642,83,69
3643,83,68
3644,83,68
3645,83,68
3646,83,68
3647,84,67
3648,84,67
3649,83,67
3650,83,67
3651,83,67
3652,82,66
3653,82,67
3654,82,67
3655,82,67
3656,83,68
3657,83,69
3658,82,69
3659,82,70
3660,82,70
3661,82,70
3662,82,71
3663,82,71
3664,82,70
3665,82,70
3666,82,71
3667,81,70
3668,82,71
3669,82,72
3670,81,73
3671,81,73
3672,81,74
3673,80,74
3674,81,75
3675,81,75
3676,80,74
3677,80,73
3678,80,72
3679,79,72
3680,79,72
3681,79,72
3682,78,72
3683,78,73
3684,78,73
3685,77,72
3686,77,71
3687,77,71
3688,76,70
3689,75,70
3690,75,70
3691,74,70
3692,74,70
3693,74,70
3694,74,69
3695,75,70
3696,75,70
3697,74,70
3698,75,71
3699,75,71
3700,75,70
3701,75,70
3702,75,70
3703,75,70
3704,76,70
3705,76,70
3706,75,69
3707,76,70
3708,76,71
3709,76,71
3710,76,72
3711,76,72
3712,76,72
3713,77,73
3714,77,73
3715,76,72
3716,76,71
3717,76,71
3718,76,70
3719,77,70
3720,77,70
3721,76,70
3722,77,71
3723,77,72
3724,77,73
3725,77,72
3726,76,71
3727,76,70
3728,77,71
3729,77,71
3730,77,70
3731,78,71
3732,78,72
3733,78,73
3734,79,74
3735,79,74
3736,78,73
3737,79,73
3738,79,73
3739,79,73
3740,79,74
3741,79,74
3742,78,74
3743,78,74
3744,78,75
3745,77,74
3746,77,74
3747,77,74
3748,77,73
3749,77,73
3750,77,72
3751,77,71
3752,77,71
3753,77,71
3754,76,70
3755,76,69
3756,76,69
3757,75,68
3758,76,68
3759,76,68
3760,76,67
3761,76,67
3762,76,67
3763,75,66
3764,75,67
3765,75,67
3766,75,66
3767,76,66
3768,76,66
3769,76,65
3770,77,65
3771,77,65
3772,77,65
3773,78,65
3774,78,65
3775,77,64
3776,78,65
3777,78,66
3778,78,66
3779,79,66
3780,79,66
3781,79,66
3782,80,66
3783,80,66
3784,80,65
3785,81,66
3786,81,67
3787,80,67
3788,81,67
3789,82,67
3790,82,66
3791,83,66
3792,84,67
3793,84,66
3794,84,67
3795,84,67
3796,84,66
3797,85,66
3798,85,65
3799,85,65
3800,85,66
3801,85,65
3802,85,64
3803,85,64
3804,85,65
3805,85,64
3806,86,65
3807,86,65
3808,85,64
3809,85,63
3810,85,63
3811,85,62
3812,85,62
3813,85,62
3814,85,62
3815,86,63
3816,86,64
3817,85,63
3818,85,64
3819,85,64
3820,85,64
3821,86,63
3822,86,63
3823,85,63
3824,85,63
3825,86,64
3826,87,64
3827,87,64
3828,87,63
3829,86,63
3830,86,63
3831,86,62
3832,86,62
3833,86,62
3834,86,62
3835,85,61
3836,86,62
3837,86,63
3838,86,63
3839,86,63
3840,86,62
3841,86,61
3842,87,61
3843,87,62
3844,87,61
3845,88,62
3846,88,62
3847,87,62
3848,87,63
3849,88,63
3850,87,63
3851,87,63
3852,88,63
3853,88,62
3854,89,63
3855,89,64
3856,88,63
3857,89,64
3858,89,64
3859,89,64
3860,89,65
3861,89,65
3862,89,64
3863,90,65
3864,90,65
3865,89,64
3866,89,65
3867,89,66
3868,89,66
3869,89,67
3870,89,67
3871,89,67
3872,89,67
3873,89,66
3874,88,65
3875,89,66
3876,89,66
3877,88,65
3878,88,66
3879,88,66
3880,88,66
3881,88,66
3882,88,66
3883,88,66
3884,88,67
3885,87.87878788,66
3886,87.75510204,65
3887,88.65979381,64
3888,88.54166667,64
3889,88.42105263,63
3890,88.42105263,64
3891,88.42105263,64
3892,88.42105263,64
3893,88.29787234,64
3894,88.29787234,64
3895,87.23404255,64
3896,87.23404255,65
3897,87.23404255,65
3898,87.23404255,65
3899,87.23404255,65
3900,87.23404255,64
3901,87.23404255,65
3902,87.23404255,65
3903,87.23404255,65
3904,87.23404255,64
3905,87.23404255,65
3906,87.23404255,65
3907,86.17021277,65
3908,87.23404255,66
3909,87.23404255,67
3910,87.23404255,67
3911,86.17021277,67
3912,86.17021277,67
3913,86.17021277,66
3914,86.17021277,66
3915,86.17021277,66
3916,86.17021277,66
3917,86.17021277,66
3918,86.17021277,65
3919,85.10638298,64
3920,85.10638298,63
3921,85.10638298,63
3922,84.04255319,62
3923,84.04255319,61
3924,84.04255319,61
3925,84.04255319,60
3926,84.04255319,60
3927,84.04255319,60
3928,82.9787234,60
3929,84.04255319,60
3930,84.04255319,61
3931,84.04255319,62
3932,84.04255319,62
3933,84.04255319,62
3934,84.04255319,62
3935,85.10638298,63
3936,85.10638298,63
3937,84.04255319,63
3938,82.9787234,63
3939,82.9787234,63
3940,81.91489362,64
3941,81.91489362,65
3942,81.91489362,65
3943,81.91489362,65
3944,81.91489362,66
3945,81.91489362,66
3946,81.91489362,66
3947,82.9787234,67
3948,82.9787234,67
3949,81.91489362,66
3950,82.9787234,67
3951,81.91489362,68
3952,80.85106383,69
3953,79.78723404,69
3954,79.78723404,69
3955,78.72340426,68
3956,78.72340426,69
3957,78.72340426,69
3958,77.65957447,68
3959,77.65957447,68
3960,77.65957447,68
3961,77.65957447,68
3962,77.65957447,69
3963,77.65957447,69
3964,77.65957447,68
3965,77.65957447,69
3966,77.65957447,69
3967,76.59574468,69
3968,76.59574468,69
3969,76.59574468,69
3970,76.59574468,69
3971,76.59574468,68
3972,76.59574468,68
3973,76.59574468,69
3974,77.65957447,70
3975,77.65957447,69
3976,77.65957447,69
3977,78.72340426,70
3978,78.72340426,69
3979,78.72340426,68
3980,78.72340426,68
3981,78.72340426,68
3982,78.72340426,67
3983,78.72340426,67
3984,78.72340426,67
3985,78.94736842,68
3986,79.16666667,69
3987,79.3814433,70
3988,79.59183673,71
3989,79.7979798,72
3990,79.7979798,72
3991,79.7979798,72
3992,79.7979798,71
3993,80,71
3994,80,70
3995,81,70
3996,81,70
3997,81,69
3998,81,70
3999,81,70
4000,81,70
4001,81,70
4002,81,70
4003,80,69
4004,80,70
4005,80,70
4006,80,69
4007,81,69
4008,81,69
4009,81,69
4010,81,69
4011,82,70
4012,81,69
4013,81,69
4014,81,69
4015,80,68
4016,80,68
4017,81,69
4018,80,69
4019,81,70
4020,81,71
4021,80,71
4022,81,72
4023,82,73
4024,82,73
4025,82,74
4026,82,75
4027,81,75
4028,82,76
4029,82,76
4030,81,75
4031,80,74
4032,80,74
4033,80,74
4034,79,73
4035,79,73
4036,79,73
4037,80,73
4038,81,73
4039,80,73
4040,80,72
4041,80,72
4042,80,71
4043,80,71
4044,80,71
4045,80,71
4046,80,71
4047,79,71
4048,79,71
4049,80,71
4050,80,71
4051,81,70
4052,82,69
4053,83,70
4054,83,70
4055,84,71
4056,85,71
4057,84,71
4058,85,72
4059,85,72
4060,85,71
4061,85,71
4062,85,71
4063,84,71
4064,83,72
4065,84,71
4066,83,70
4067,83,69
4068,83,69
4069,83,69
4070,83,69
4071,83,69
4072,83,68
4073,83,67
4074,82,66
4075,82,66
4076,81,65
4077,80,65
4078,79,66
4079,79,67
4080,79,67
4081,79,67
4082,79,67
4083,79,66
4084,78,65
4085,78,65
4086,78,64
4087,77,63
4088,77,63
4089,77,62
4090,77,61
4091,77,60
4092,77,61
4093,77,61
4094,77,62
4095,77,62
4096,76,61
4097,75,61
4098,75,61
4099,75,61
4100,75,62
4101,75,62
4102,75,62
4103,76,62
4104,76,61
4105,76,60
4106,76,60
4107,76,60
4108,75,60
4109,75,60
4110,75,60
4111,74,59
4112,75,59
4113,75,60
4114,74,59
4115,74,59
4116,74,59
4117,74,58
4118,74,59
4119,73,59
4120,72,58
4121,73,59
4122,73,59
4123,72,58
4124,72,57
4125,72,57
4126,71,56
4127,72,57
4128,72,57
4129,72,57
4130,73,58
4131,74,59
4132,74,59
4133,74,59
4134,75,60
4135,74,60
4136,73,59
4137,73,59
4138,72,58
4139,73,58
4140,74,59
4141,73,59
4142,73,59
4143,73,58
4144,72,57
4145,72,57
4146,72,57
4147,72,56
4148,72,56
4149,72,57
4150,71,56
4151,70,56
4152,70,57
4153,69,56
4154,69,56
4155,69,56
4156,69,56
4157,70,55
4158,70,54
4159,69,53
4160,69,54
4161,69,54
4162,69,54
4163,70,54
4164,71,54
4165,71,54
4166,71,54
4167,72,54
4168,72,53
4169,72,53
4170,72,53
4171,71,54
4172,70,54
4173,70,55
4174,70,55
4175,69,55
4176,70,56
4177,70,55
4178,71,55
4179,71,55
4180,71,54
4181,71,54
4182,71,55
4183,71,56
4184,72,57
4185,72,57
4186,72,57
4187,73,58
4188,73,58
4189,73,59
4190,73,59
4191,73,60
4192,73,59
4193,73,60
4194,73,60
4195,72,59
4196,72,60
4197,73,61
4198,72,61
4199,71,60
4200,70,59
4201,70,58
4202,69,58
4203,69,58
4204,68,58
4205,68,58
4206,68,59
4207,67,59
4208,68,59
4209,68,59
4210,67,58
4211,68,58
4212,68,58
4213,67,57
4214,68,58
4215,69,59
4216,69,59
4217,69,60
4218,70,60
4219,71,60
4220,72,60
4221,72,60
4222,72,59
4223,73,60
4224,73,61
4225,72,60
4226,72,60
4227,72,59
4228,71,59
4229,70,58
4230,70,57
4231,69,56
4232,69,56
4233,69,56
4234,68,56
4235,69,56
4236,70,57
4237,69,57
4238,70,58
4239,70,58
4240,69,57
4241,69,56
4242,69,56
4243,69,56
4244,70,57
4245,70,57
4246,70,56
4247,71,57
4248,71,57
4249,71,56
4250,72,57
4251,73,58
4252,72,57
4253,73,58
4254,73,58
4255,73,57
4256,73,57
4257,73,58
4258,72,58
4259,73,59
4260,73,59
4261,73,59
4262,73,59
4263,73,59
4264,72,58
4265,72,58
4266,73,58
4267,73,59
4268,73,60
4269,73,60
4270,73,59
4271,74,59
4272,75,60
4273,75,60
4274,76,61
4275,77,62
4276,76,62
4277,77,63
4278,77,63
4279,76,63
4280,76,64
4281,76,64
4282,75,63
4283,75,63
4284,75,63
4285,75,62
4286,75,63
4287,75,63
4288,75,63
4289,75,63
4290,75,64
4291,74,64
4292,74,64
4293,74,64
4294,74,64
4295,75,65
4296,76,65
4297,75,64
4298,76,64
4299,77,65
4300,78,66
4301,78,67
4302,79,68
4303,78,68
4304,79,69
4305,79,70
4306,79,69
4307,79,69
4308,79,69
4309,78,69
4310,79,70
4311,79,71
4312,79,72
4313,80,72
4314,80,71
4315,80,70
4316,80,70
4317,80,70
4318,79,69
4319,79,68
4320,79,69
4321,79,68
4322,79,69
4323,79,69
4324,78,68
4325,79,69
4326,80,70
4327,79,71
4328,80,71
4329,81,72
4330,81,73
4331,82,74
4332,82,73
4333,82,72
4334,83,71
4335,83,70
4336,83,70
4337,84,70
4338,84,70
4339,84,70
4340,85,70
4341,86,70
4342,86,70
4343,85,71
4344,85,71
4345,84,71
4346,84,72
4347,84,72
4348,83,72
4349,83,73
4350,83,73
4351,83,72
4352,84,73
4353,84,73
4354,84,73
4355,84,74
4356,84,74
4357,84,73
4358,85,74
4359,85,74
4360,85,73
4361,85,73
4362,85,73
4363,85,72
4364,86,73
4365,86,74
4366,86,75
4367,86,75
4368,86,75
4369,85,74
4370,85,74
4371,85,74
4372,84,73
4373,84,73
4374,84,73
4375,84,73
4376,85,73
4377,85,73
4378,84,73
4379,84,73
4380,84,73
4381,83,73
4382,84,74
4383,84,74
4384,84,74
4385,84,75
4386,84,74
4387,83,74
4388,82,74
4389,82,73
4390,82,72
4391,83,72
4392,83,73
4393,83,73
4394,83,73
4395,83,73
4396,83,73
4397,84,74
4398,84,74
4399,83,74
4400,83,74
4401,83,74
4402,83,74
4403,84,75
4404,84,75
4405,84,74
4406,84,75
4407,85,75
4408,85,75
4409,86,75
4410,86,75
4411,86,75
4412,86,75
4413,86,76
4414,85,77
4415,85,77
4416,85,77
4417,85,76
4418,86,77
4419,86,78
4420,86,77
4421,86,78
4422,86,78
4423,85,77
4424,86,78
4425,85,77
4426,85,77
4427,86,77
4428,86,77
4429,86,77
4430,86,77
4431,86,77
4432,86,77
4433,86,78
4434,86,79
4435,86,80
4436,86,80
4437,86,80
4438,86,80
4439,86,80
4440,86,81
4441,86,82
4442,86,82
4443,87,82
4444,86,81
4445,87,81
4446,87,81
4447,87,81
4448,88,80
4449,88,80
4450,88,79
4451,87,79
4452,87,79
4453,86,78
4454,86,78
4455,86,78
4456,85,78
4457,85,79
4458,85,79
4459,84,79
4460,84,80
4461,84,80
4462,84,79
4463,84,80
4464,84,80
4465,83,80
4466,83,80
4467,83,80
4468,82,79
4469,83,80
4470,83,81
4471,82,80
4472,83,81
4473,83,81
4474,83,80
4475,83,80
4476,83,80
4477,83,79
4478,84,79
4479,85,79
4480,85,79
4481,86,78
4482,86,78
4483,86,78
4484,86,78
4485,86,78
4486,85,78
4487,86,78
4488,87,78
4489,87,79
4490,87,80
4491,87,80
4492,86,80
4493,86,80
4494,86,80
4495,86,80
4496,86,80
4497,86,80
4498,85,79
4499,86,79
4500,86,79
4501,86,79
4502,86,79
4503,86,79
4504,86,79
4505,86,80
4506,86,80
4507,86,79
4508,86,79
4509,86,79
4510,85,79
4511,85,79
4512,85,79
4513,85,78
4514,86,78
4515,86,79
4516,85,79
4517,84,80
4518,84,79
4519,84,78
4520,84,79
4521,84,79
4522,84,78
4523,85,79
4524,85,79
4525,86,80
4526,86,80
4527,86,80
4528,85,80
4529,85,80
4530,85,80
4531,84,79
4532,84,80
4533,84,80
4534,83,79
4535,83,79
4536,83,79
4537,82,78
4538,81,78
4539,81,78
4540,81,78
4541,81,78
4542,81,79
4543,81,78
4544,82,79
4545,82,79
4546,81,78
4547,81,78
4548,81,79
4549,81,78
4550,81,79
4551,82,80
4552,82,80
4553,83,80
4554,83,80
4555,83,79
4556,84,78
4557,84,77
4558,83,76
4559,84,76
4560,84,76
4561,83,75
4562,83,76
4563,83,76
4564,82,75
4565,82,74
4566,82,73
4567,82,73
4568,83,73
4569,83,72
4570,82,72
4571,83,73
4572,83,73
4573,83,72
4574,83,73
4575,83,73
4576,82,73
4577,82,73
4578,82,73
4579,81,72
4580,81,72
4581,81,73
4582,80,72
4583,80,72
4584,80,72
4585,80,71
4586,81,72
4587,81,72
4588,80,72
4589,80,72
4590,80,72
4591,80,71
4592,81,71
4593,81,71
4594,81,70
4595,81,70
4596,81,70
4597,80,69
4598,81,69
4599,81,69
4600,81,69
4601,81,69
4602,81,69
4603,81,68
4604,81,68
4605,81,68
4606,81,67
4607,81,68
4608,81,68
4609,81,68
4610,82,68
4611,82,68
4612,82,67
4613,82,67
4614,82,67
4615,82,66
4616,83,66
4617,84,65
4618,83,65
4619,83,66
4620,83,66
4621,83,66
4622,83,67
4623,83,66
4624,82,65
4625,82,65
4626,82,65
4627,81,64
4628,81,63
4629,81,62
4630,80,61
4631,81,62
4632,81,62
4633,80,62
4634,81,63
4635,81,63
4636,81,62
4637,82,63
4638,83,63
4639,82,62
4640,82,62
4641,82,62
4642,82,62
4643,82,63
4644,82,62
4645,81,62
4646,82,63
4647,82,63
4648,81,63
4649,80,63
4650,80,63
4651,80,62
4652,80,62
4653,80,63
4654,79,63
4655,79,63
4656,78,63
4657,77,63
4658,78,64
4659,78,64
4660,77,64
4661,78,65
4662,78,65
4663,78,65
4664,79,66
4665,80,67
4666,80,67
4667,80,66
4668,80,67
4669,80,67
4670,81,66
4671,81,66
4672,80,65
4673,80,66
4674,80,66
4675,79,66
4676,80,66
4677,80,67
4678,80,67
4679,81,68
4680,81,68
4681,80,68
4682,81,68
4683,81,67
4684,81,67
4685,81,68
4686,81,68
4687,80,67
4688,81,66
4689,81,66
4690,81,66
4691,81,66
4692,81,65
4693,81,65
4694,80,66
4695,80,66
4696,79,65
4697,80,65
4698,80,66
4699,80,66
4700,80,66
4701,80,65
4702,79,64
4703,79,65
4704,79,65
4705,79,64
4706,79,65
4707,79,65
4708,79,64
4709,78.78787879,63
4710,78.78787879,63
4711,78.78787879,63
4712,77.77777778,63
4713,77.77777778,64
4714,77.77777778,64
4715,76.76767677,64
4716,76.76767677,64
4717,76.76767677,65
4718,77.77777778,66
4719,77.77777778,66
4720,77.77777778,66
4721,77.77777778,66
4722,77.77777778,66
4723,77.77777778,67
4724,78.78787879,68
4725,78.78787879,68
4726,78.78787879,68
4727,79.7979798,68
4728,80.80808081,69
4729,80.80808081,70
4730,81.81818182,70
4731,81.81818182,70
4732,81.81818182,70
4733,81.81818182,69
4734,81.81818182,69
4735,81.81818182,69
4736,80.80808081,70
4737,80.80808081,70
4738,80.80808081,70
4739,80.80808081,70
4740,80.80808081,70
4741,80.80808081,70
4742,80.80808081,70
4743,80.80808081,70
4744,80.80808081,71
4745,80.80808081,71
4746,79.7979798,70
4747,79.7979798,69
4748,80.80808081,68
4749,81.81818182,68
4750,81.81818182,68
4751,80.80808081,69
4752,80.80808081,69
4753,80.80808081,69
4754,81.81818182,68
4755,81.81818182,69
4756,82.82828283,70
4757,82.82828283,70
4758,82.82828283,69
4759,82.82828283,69
4760,83.83838384,69
4761,83.83838384,69
4762,83.83838384,68
4763,83.83838384,67
4764,83.83838384,66
4765,83.83838384,66
4766,83.83838384,66
4767,83.83838384,67
4768,83.83838384,67
4769,82.82828283,67
4770,82.82828283,68
4771,82.82828283,68
4772,83.83838384,69
4773,83.83838384,69
4774,83.83838384,69
4775,84.84848485,68
4776,84.84848485,67
4777,84.84848485,66
4778,83.83838384,65
4779,83.83838384,65
4780,83.83838384,65
4781,84.84848485,64
4782,84.84848485,65
4783,84.84848485,65
4784,83.83838384,64
4785,83.83838384,63
4786,83.83838384,63
4787,84.84848485,63
4788,84.84848485,63
4789,84.84848485,62
4790,83.83838384,61
4791,83.83838384,61
4792,83.83838384,61
4793,82.82828283,60
4794,83.83838384,59
4795,83.83838384,58
4796,83.83838384,58
4797,83.83838384,58
4798,83.83838384,57
4799,82.82828283,56
4800,81.81818182,55
4801,81.81818182,55
4802,82.82828283,55
4803,82.82828283,54
4804,82.82828283,53
4805,81.81818182,53
4806,80.80808081,52
4807,80.80808081,51
4808,79.7979798,51
4809,80,51
4810,79,50
4811,78,49
4812,78,49
4813,78,48
4814,77,47
4815,78,47
4816,78,46
4817,77,45
4818,76,44
4819,76,43
4820,76,43
4821,76,43
4822,76,42
4823,76,41
4824,76,41
4825,76,41
4826,75,40
4827,75,41
4828,75,41
4829,74,40
4830,74,41
4831,74,41
4832,73,40
4833,74,41
4834,74,41
4835,73,41
4836,74,41
4837,74,41
4838,74,41
4839,75,42
4840,75,42
4841,74,42
4842,74,42
4843,74,42
4844,74,41
4845,75,41
4846,76,42
4847,76,43
4848,76,44
4849,76,44
4850,76,44
4851,77,43
4852,77,42
4853,76,41
4854,76,42
4855,76,41
4856,75,41
4857,76,41
4858,76,41
4859,75.75757576,40
4860,75.51020408,39
4861,75.25773196,38
4862,75,38
4863,74.73684211,38
4864,74.46808511,38
4865,74.19354839,37
4866,73.91304348,37
4867,73.62637363,36
4868,72.52747253,36
4869,73.62637363,36
4870,73.62637363,36
4871,72.52747253,35
4872,72.52747253,35
4873,72.52747253,35
4874,72.52747253,34
4875,72.52747253,35
4876,72.52747253,36
4877,72.52747253,36
4878,73.62637363,36
4879,73.62637363,35
4880,72.52747253,35
4881,72.52747253,35
4882,72.52747253,35
4883,72.52747253,36
4884,73.62637363,37
4885,73.62637363,38
4886,72.52747253,37
4887,72.52747253,37
4888,72.52747253,37
4889,72.52747253,37
4890,73.62637363,38
4891,73.62637363,39
4892,73.62637363,40
4893,73.62637363,41
4894,73.62637363,42
4895,73.62637363,43
4896,74.72527473,44
4897,74.72527473,45
4898,73.62637363,46
4899,74.72527473,47
4900,75.82417582,48
4901,74.72527473,48
4902,74.72527473,49
4903,74.72527473,50
4904,73.62637363,51
4905,74.72527473,52
4906,75.82417582,53
4907,75.82417582,53
4908,76.92307692,54
4909,76.92307692,55
4910,76.92307692,55
4911,78.02197802,55
4912,79.12087912,56
4913,79.12087912,56
4914,80.21978022,57
4915,80.21978022,58
4916,80.21978022,59
4917,81.31868132,60
4918,82.41758242,61
4919,82.41758242,62
4920,82.41758242,62
4921,82.41758242,62
4922,81.31868132,63
4923,81.31868132,63
4924,81.31868132,63
4925,81.31868132,62
4926,81.31868132,62
4927,81.31868132,62
4928,81.31868132,61
4929,81.31868132,61
4930,81.31868132,61
4931,80.21978022,60
4932,81.31868132,61
4933,81.31868132,61
4934,80.21978022,60
4935,81.31868132,60
4936,81.31868132,60
4937,80.21978022,59
4938,80.21978022,59
4939,80.21978022,59
4940,79.12087912,58
4941,79.12087912,57
4942,79.12087912,57
4943,78.02197802,56
4944,78.02197802,57
4945,78.02197802,57
4946,76.92307692,56
4947,75.82417582,55
4948,74.72527473,55
4949,74.72527473,55
4950,74.72527473,55
4951,74.72527473,56
4952,73.62637363,57
4953,74.72527473,58
4954,74.72527473,58
4955,74.72527473,58
4956,75.82417582,58
4957,75.82417582,59
4958,75.82417582,59
4959,76.08695652,60
4960,76.34408602,61
4961,75.53191489,61
4962,75.78947368,62
4963,76.04166667,63
4964,76.28865979,63
4965,76.53061224,64
4966,76.76767677,65
4967,76,66
4968,77,66
4969,77,67
4970,77,67
4971,78,68
4972,78,68
4973,77,68
4974,77,69
4975,77,69
4976,77,69
4977,76,70
4978,76,71
4979,75,71
4980,76,71
4981,76,72
4982,76,72
4983,76,72
4984,76,72
4985,75,71
4986,76,72
4987,76,73
4988,76,74
4989,76,75
4990,76,75
4991,75,75
4992,75,75
4993,76,75
4994,75,75
4995,74,75
4996,73,75
4997,72,75
4998,73,75
4999,73,75
5000,72,75
5001,73,76
5002,73,76
5003,72,75
5004,73,74
5005,73,74
5006,73,73
5007,73,74
5008,73,74
5009,72,73
5010,73,74
5011,73,75
5012,73,74
5013,73,75
5014,73,75
5015,72,75
5016,72,75
5017,72,75
5018,71,74
5019,71,74
5020,71,74
5021,70,73
5022,70,73
5023,70,74
5024,69,73
5025,68,73
5026,69,73
5027,69,72
5028,69,73
5029,70,74
5030,70,73
5031,70,73
5032,70,73
5033,70,72
5034,71,72
5035,71,71
5036,70,70
5037,71,71
5038,71,71
5039,70,70
5040,70,70
5041,71,70
5042,70,70
5043,71,71
5044,71,71
5045,70,70
5046,71,71
5047,72,72
5048,72,72
5049,72,73
5050,72,73
5051,72,72
5052,73,72
5053,73,72
5054,73,72
5055,73,73
5056,73,73
5057,72,73
5058,71,73
5059,71,72
5060,70,71
5061,71,71
5062,71,70
5063,70,69
5064,70,70
5065,70,70
5066,70,69
5067,71,69
5068,71,69
5069,71,69
5070,71,69
5071,71,69
5072,70,68
5073,71,68
5074,71,68
5075,71,67
5076,71,67
5077,72,67
5078,72,67
5079,73,68
5080,73,68
5081,72,67
5082,72,67
5083,72,66
5084,71,65
5085,72,66
5086,72,66
5087,71,66
5088,71,66
5089,71,66
5090,71,65
5091,72,65
5092,72,65
5093,71,65
5094,72,64
5095,73,64
5096,73,64
5097,74,63
5098,74,63
5099,73,62
5100,74,62
5101,74,62
5102,74,62
5103,75,63
5104,75,64
5105,75,63
5106,75,63
5107,75,63
5108,74,62
5109,75,62
5110,75,61
5111,74,60
5112,74,61
5113,74,60
5114,74,59
5115,74,59
5116,74,59
5117,73,58
5118,74,59
5119,74,59
5120,73,58
5121,74,58
5122,74,58
5123,73,57
5124,74,58
5125,75,59
5126,75,60
5127,74,60
5128,74,60
5129,73,59
5130,73,60
5131,74,61
5132,74,61
5133,74,61
5134,74,61
5135,74,62
5136,75,62
5137,75,62
5138,74,61
5139,75,61
5140,76,61
5141,76,62
5142,77,61
5143,76,60
5144,76,59
5145,77,60
5146,77,59
5147,76,59
5148,77,58
5149,77,58
5150,77,57
5151,77,58
5152,77,57
5153,76,56
5154,76,56
5155,76,55
5156,75,54
5157,76,53
5158,77,53
5159,76,53
5160,77,54
5161,77,54
5162,76,55
5163,77,55
5164,77,55
5165,77,55
5166,76.76767677,55
5167,76.53061224,54
5168,76.28865979,53
5169,76.28865979,52
5170,76.28865979,51
5171,76.28865979,50
5172,77.31958763,51
5173,77.31958763,51
5174,76.28865979,51
5175,76.28865979,52
5176,76.28865979,52
5177,76.28865979,52
5178,76.28865979,52
5179,76.28865979,52
5180,75.25773196,51
5181,76.28865979,52
5182,76.28865979,52
5183,75.25773196,53
5184,76.28865979,54
5185,76.28865979,54
5186,75.25773196,53
5187,76.28865979,53
5188,76.28865979,53
5189,75.25773196,52
5190,75.25773196,52
5191,75.25773196,52
5192,74.22680412,51
5193,75.25773196,51
5194,75.25773196,52
5195,74.22680412,51
5196,75.25773196,51
5197,75.25773196,51
5198,74.22680412,50
5199,75.25773196,51
5200,75.25773196,51
5201,74.22680412,50
5202,74.22680412,50
5203,74.22680412,50
5204,74.22680412,50
5205,74.22680412,51
5206,74.22680412,52
5207,73.19587629,51
5208,74.22680412,52
5209,74.22680412,53
5210,73.19587629,54
5211,74.22680412,55
5212,74.22680412,55
5213,73.19587629,55
5214,73.19587629,56
5215,74.22680412,56
5216,74.22680412,55
5217,75.25773196,56
5218,75.25773196,56
5219,75.25773196,55
5220,76.28865979,56
5221,76.28865979,57
5222,77.31958763,57
5223,77.31958763,57
5224,77.31958763,57
5225,76.28865979,56
5226,76.28865979,56
5227,77.31958763,57
5228,77.31958763,56
5229,78.35051546,57
5230,78.35051546,57
5231,77.31958763,57
5232,77.31958763,57
5233,77.31958763,58
5234,77.31958763,59
5235,77.31958763,59
5236,77.31958763,60
5237,76.28865979,59
5238,77.31958763,60
5239,77.31958763,61
5240,76.28865979,62
5241,76.28865979,62
5242,76.28865979,63
5243,77.31958763,64
5244,77.31958763,65
5245,77.31958763,65
5246,76.28865979,66
5247,77.31958763,65
5248,77.31958763,66
5249,77.31958763,66
5250,77.31958763,67
5251,77.31958763,67
5252,76.28865979,67
5253,77.31958763,68
5254,77.31958763,68
5255,77.31958763,69
5256,78.35051546,70
5257,78.35051546,71
5258,78.35051546,72
5259,79.3814433,72
5260,79.3814433,72
5261,79.3814433,73
5262,80.41237113,73
5263,80.41237113,74
5264,79.3814433,73
5265,79.3814433,73
5266,79.59183673,73
5267,79.7979798,74
5268,80,75
5269,80,76
5270,79,77
5271,79,78
5272,79,78
5273,78,77
5274,79,77
5275,79,77
5276,79,76
5277,79,76
5278,79,76
5279,79,76
5280,80,77
5281,80,77
5282,80,77
5283,81,77
5284,81,77
5285,81,77
5286,82,78
5287,82,78
5288,81,77
5289,82,78
5290,82,78
5291,82,77
5292,83,78
5293,82,77
5294,82,76
5295,83,77
5296,83,77
5297,82,78
5298,83,78
5299,83,77
5300,82,77
5301,83,77
5302,83,77
5303,83,76
5304,83,75
5305,83,74
5306,83,73
5307,84,73
5308,83,72
5309,82,72
5310,83,72
