pointer,OQ818318,PP711948,OR951334,OQ818324,PV788826
3386,46.39175258,28.57142857,38.04347826,69.14893617,69.14893617
3387,46.39175258,28.57142857,38.04347826,69.14893617,69.14893617
3388,46.39175258,28.57142857,38.04347826,70.21276596,70.21276596
3389,46.39175258,29.67032967,38.04347826,71.27659574,71.27659574
3390,45.36082474,28.57142857,38.04347826,70.21276596,70.21276596
3391,44.32989691,27.47252747,38.04347826,69.14893617,69.14893617
3392,43.29896907,27.47252747,38.04347826,69.14893617,69.14893617
3393,44.32989691,28.57142857,39.13043478,69.14893617,69.14893617
3394,44.32989691,28.57142857,39.13043478,68.08510638,68.08510638
3395,45.36082474,29.67032967,40.2173913,68.08510638,68.08510638
3396,45.36082474,29.67032967,40.2173913,67.0212766,67.0212766
3397,45.36082474,28.57142857,39.13043478,65.95744681,65.95744681
3398,46.39175258,29.67032967,40.2173913,65.95744681,65.95744681
3399,46.39175258,29.67032967,40.2173913,65.95744681,65.95744681
3400,45.36082474,28.57142857,39.13043478,64.89361702,64.89361702
3401,44.32989691,28.57142857,38.04347826,63.82978723,63.82978723
3402,43.29896907,28.57142857,36.95652174,62.76595745,62.76595745
3403,44.32989691,29.67032967,35.86956522,61.70212766,61.70212766
3404,44.32989691,30.76923077,36.95652174,60.63829787,60.63829787
3405,44.32989691,30.76923077,36.95652174,60.63829787,60.63829787
3406,45.36082474,30.76923077,35.86956522,59.57446809,59.57446809
3407,46.39175258,31.86813187,35.86956522,59.57446809,59.57446809
3408,46.39175258,31.86813187,35.86956522,58.5106383,58.5106383
3409,45.36082474,30.76923077,34.7826087,57.44680851,57.44680851
3410,45.36082474,29.67032967,34.7826087,57.44680851,57.44680851
3411,45.36082474,29.67032967,34.7826087,57.44680851,57.44680851
3412,44.32989691,28.57142857,33.69565217,56.38297872,56.38297872
3413,45.36082474,29.67032967,34.7826087,56.38297872,56.38297872
3414,45.36082474,29.67032967,34.7826087,56.38297872,56.38297872
3415,45.36082474,28.57142857,34.7826087,56.38297872,56.38297872
3416,44.32989691,28.57142857,35.86956522,56.38297872,56.38297872
3417,43.29896907,28.57142857,36.95652174,56.38297872,56.38297872
3418,42.26804124,27.47252747,36.95652174,56.38297872,56.38297872
3419,43.29896907,27.47252747,36.95652174,56.38297872,56.38297872
3420,44.32989691,27.47252747,36.95652174,56.38297872,56.38297872
3421,43.87755102,28.26086957,36.55913978,57.44680851,57.44680851
3422,43.43434343,29.03225806,36.17021277,58.5106383,58.5106383
3423,44,28.72340426,35.78947368,59.57446809,59.57446809
3424,43,27.65957447,35.78947368,58.5106383,58.5106383
3425,43,27.65957447,36.84210526,58.5106383,58.5106383
3426,44,27.65957447,36.84210526,59.57446809,59.57446809
3427,44,27.65957447,37.89473684,59.57446809,59.57446809
3428,45,28.72340426,37.89473684,60.63829787,60.63829787
3429,44,29.78723404,37.89473684,61.70212766,61.70212766
3430,44,29.78723404,38.94736842,60.63829787,60.63829787
3431,44,30.85106383,40,61.70212766,61.70212766
3432,43,30.85106383,40,61.70212766,61.70212766
3433,42,30.85106383,40,61.70212766,61.70212766
3434,41,30.85106383,40,62.76595745,62.76595745
3435,41,31.91489362,41.05263158,61.70212766,61.70212766
3436,40,31.91489362,41.05263158,62.76595745,62.76595745
3437,40,32.9787234,42.10526316,63.82978723,63.82978723
3438,41,33.68421053,42.70833333,64.21052632,64.21052632
3439,41,33.33333333,42.26804124,63.54166667,63.54166667
3440,42,34.02061856,42.85714286,63.91752577,63.91752577
3441,43,34.69387755,43.43434343,64.28571429,64.28571429
3442,44,34.34343434,43,63.63636364,63.63636364
3443,44,35.35353535,44,63.63636364,63.63636364
3444,44,35.35353535,43,63.63636364,63.63636364
3445,44,35.35353535,43,63.63636364,63.63636364
3446,44,36.36363636,43,64.64646465,64.64646465
3447,44,37.37373737,43,64.64646465,64.64646465
3448,45,38.38383838,44,64.64646465,64.64646465
3449,45,38,45,65,65
3450,45,37,45,65,65
3451,45,37,45,65,65
3452,46,37,45,65,65
3453,47,38,46,65,65
3454,47,37,45,65,65
3455,47,38,46,65,65
3456,48,39,47,65,65
3457,48,39,46,65,65
3458,49,40,46,66,66
3459,49,41,47,66,66
3460,49,41,47,65,65
3461,50,42,47,65,65
3462,50,42,48,66,66
3463,50,41,48,66,66
3464,49,42,49,67,67
3465,50,43,50,67,67
3466,50,44,50,67,67
3467,50,44,50,67,67
3468,51,44,50,68,68
3469,52,43,50,67,67
3470,53,43,50,68,68
3471,53,42,49,68,68
3472,53,42,48,68,68
3473,53,42,48,69,69
3474,54,43,49,69,69
3475,54,44,49,69,69
3476,55,45,50,69,69
3477,56,46,51,69,69
3478,57,47,51,69,69
3479,58,48,52,68,68
3480,59,48,52,68,68
3481,59,48,52,68,68
3482,60,49,53,69,69
3483,61,50,54,69,69
3484,60,49,53,68,68
3485,61,49,53,69,69
3486,62,49,52,69,69
3487,62,49,53,69,69
3488,63,49,53,69,69
3489,63,48,53,69,69
3490,63,49,53,70,70
3491,64,49,53,71,71
3492,65,49,53,71,71
3493,64,48,52,70,70
3494,65,49,53,71,71
3495,65,49,53,71,71
3496,66,50,54,72,72
3497,66,51,55,73,73
3498,66,51,55,74,74
3499,65,50,54,73,73
3500,65,50,54,73,73
3501,65,50,54,74,74
3502,65,51,55,75,75
3503,65,50,55,76,76
3504,65,49,54,77,77
3505,64,48,53,76,76
3506,63,48,53,77,77
3507,62,47,52,78,78
3508,61,46,51,78,78
3509,61,46,51,79,79
3510,61,47,50,80,80
3511,61,47,49,79,79
3512,62,47,49,80,80
3513,62,46,48,80,80
3514,61,45,47,79,79
3515,61,45,46,79,79
3516,62,46,46,79,79
3517,62,47,45,78,78
3518,62,47,44,78,78
3519,62,48,45,79,79
3520,61,48,45,79,79
3521,62,48,46,79,79
3522,63,48,47,79,79
3523,63,48,48,78,78
3524,64,48,48,79,79
3525,64,48,48,79,79
3526,64,48,48,79,79
3527,65,49,48,80,80
3528,65,49,49,80,80
3529,65,48,50,79,79
3530,64,48,49,80,80
3531,64,47,48,80,80
3532,64,47,48,79,79
3533,65,47,48,80,80
3534,66,47,48,80,80
3535,65,46,48,81,81
3536,66,47,49,81,81
3537,66,46,49,80,80
3538,66,46,48,80,80
3539,67,46,49,81,81
3540,66,45,49,81,81
3541,66,45,48,81,81
3542,66,46,49,82,82
3543,66,46,49,83,83
3544,66,46,49,82,82
3545,67,46,49,82,82
3546,67,46,49,82,82
3547,66,45,48,82,82
3548,65,45,47,82,82
3549,66,46,46,82,82
3550,65,46,45,81,81
3551,64,45,44,81,81
3552,64,45,44,81,81
3553,63,44,43,81,81
3554,62,45,43,81,81
3555,62,44,42,81,81
3556,61,43,41,80,80
3557,61,43,41,79,79
3558,60,42,40,79,79
3559,60,42,40,78,78
3560,61,43,39,78,78
3561,60,42,38,78,78
3562,59,41,38,78,78
3563,59,41,38,79,79
3564,59,40,38,79,79
3565,58,39,38,79,79
3566,57,38,39,79,79
3567,58,38,39,79,79
3568,58,38,39,79,79
3569,57,39,38,80,80
3570,57,39,39,80,80
3571,57,39,39,80,80
3572,57,39,39,80,80
3573,58,39,40,80,80
3574,58,38,40,80,80
3575,58,37,39,80,80
3576,58,36,38,80,80
3577,57,35,37,80,80
3578,57,34,37,80,80
3579,57,34,36,81,81
3580,57,34,36,81,81
3581,57,35,36,81,81
3582,56,35,36,81,81
3583,55,34,36,80,80
3584,55,34,36,81,81
3585,54,33,35,81,81
3586,53,33,35,80,80
3587,54,34,34,80,80
3588,54,35,35,80,80
3589,53,35,35,80,80
3590,54,34,35,80,80
3591,53,35,36,80,80
3592,52,35,36,79,79
3593,53,36,37,80,80
3594,53,35,37,80,80
3595,53,35,36,79,79
3596,53,35,36,79,79
3597,53,35,36,79,79
3598,53,34,35,79,79
3599,53,34,36,80,80
3600,53,34,36,81,81
3601,54,35,36,80,80
3602,55,34,35,80,80
3603,55,34,35,80,80
3604,54,34,35,79,79
3605,54,34,35,80,80
3606,55,34,35,80,80
3607,55,34,36,80,80
3608,56,35,36,81,81
3609,57,35,36,81,81
3610,57,35,36,81,81
3611,57,35,37,82,82
3612,57,36,38,82,82
3613,57,37,39,82,82
3614,57,38,40,83,83
3615,56,38,40,83,83
3616,55,37,40,82,82
3617,56,36,40,83,83
3618,57,36,40,83,83
3619,56,35,39,82,82
3620,57,36,40,82,82
3621,57,36,40,82,82
3622,57,36,40,82,82
3623,56,36,39,82,82
3624,56,36,39,82,82
3625,55,35,38,82,82
3626,54,36,38,81,81
3627,54,35,37,81,81
3628,53,34,36,81,81
3629,54,35,36,82,82
3630,55,36,37,82,82
3631,55,37,37,82,82
3632,55,38,37,83,83
3633,54,38,37,83,83
3634,53,38,37,82,82
3635,54,39,37,82,82
3636,54,39,37,82,82
3637,53,39,36,82,82
3638,53,38,37,82,82
3639,53,38,36,82,82
3640,53,38,35,81,81
3641,52,38,36,80,80
3642,52,37,35,80,80
3643,52,36,34,80,80
3644,52,37,35,81,81
3645,52,38,36,81,81
3646,52,38,36,80,80
3647,53,38,36,80,80
3648,54,38,37,80,80
3649,53,38,38,80,80
3650,54,39,38,80,80
3651,55,40,39,80,80
3652,55,40,38,79,79
3653,56,41,39,79,79
3654,57,41,40,79,79
3655,56,41,40,78,78
3656,57,42,41,79,79
3657,58,43,42,80,80
3658,59,43,42,80,80
3659,59,43,42,81,81
3660,59,43,43,82,82
3661,60,43,43,82,82
3662,61,44,43,82,82
3663,62,45,44,82,82
3664,62,45,43,82,82
3665,63,46,43,82,82
3666,64,47,43,82,82
3667,64,47,44,81,81
3668,63,47,44,81,81
3669,64,46,44,81,81
3670,64,47,43,81,81
3671,64,48,44,81,81
3672,65,49,45,81,81
3673,65,49,44,81,81
3674,64,50,44,81,81
3675,64,51,45,81,81
3676,63,51,45,80,80
3677,64,51,46,80,80
3678,64,52,47,80,80
3679,63,51,47,80,80
3680,63,52,48,80,80
3681,64,52,49,80,80
3682,64,52,48,80,80
3683,64,53,48,81,81
3684,65,53,48,81,81
3685,66,53,48,80,80
3686,67,54,49,81,81
3687,67,54,50,81,81
3688,66,53,49,80,80
3689,67,53,49,80,80
3690,67,53,49,80,80
3691,67,52,48,79,79
3692,68,53,49,80,80
3693,68,52,48,80,80
3694,67,52,47,80,80
3695,67,51,47,81,81
3696,67,50,46,81,81
3697,66,49,45,81,81
3698,66,50,46,81,81
3699,67,51,46,81,81
3700,67,52,47,81,81
3701,67,52,48,82,82
3702,67,53,49,82,82
3703,67,53,49,82,82
3704,68,54,50,83,83
3705,69,55,51,83,83
3706,69,56,51,82,82
3707,70,56,50,82,82
3708,70,55,50,82,82
3709,69,55,50,81,81
3710,68,54,50,81,81
3711,68,53,49,81,81
3712,67,52,48,80,80
3713,67,52,48,80,80
3714,68,52,48,80,80
3715,68,53,48,80,80
3716,69,53,47,81,81
3717,69,54,48,81,81
3718,69,55,49,81,81
3719,69,55,49,82,82
3720,68,54,48,82,82
3721,67,53,47,82,82
3722,67,52,46,82,82
3723,68,52,46,83,83
3724,67,52,46,82,82
3725,68,53,46,82,82
3726,68,53,46,83,83
3727,67,53,47,83,83
3728,68,54,48,83,83
3729,68,54,48,83,83
3730,68,54,48,83,83
3731,68,53,48,83,83
3732,69,52,48,83,83
3733,69,52,48,82,82
3734,70,53,49,83,83
3735,70,52,48,83,83
3736,69,51,47,83,83
3737,70,52,48,84,84
3738,70,53,48,84,84
3739,69,54,48,84,84
3740,70,54,48,85,85
3741,71,54,48,86,86
3742,71,55,49,86,86
3743,70,55,49,86,86
3744,70,54,48,86,86
3745,69,53,47,86,86
3746,68,52,46,87,87
3747,67,52,46,87,87
3748,66,51,45,86,86
3749,67,51,44,86,86
3750,66,51,44,87,87
3751,66,51,44,87,87
3752,66,50,45,88,88
3753,65,50,44,88,88
3754,65,49,44,87,87
3755,65,49,44,88,88
3756,64,48,43,88,88
3757,64,48,43,87,87
3758,63,48,43,87,87
3759,63,47,43,87,87
3760,62,47,42,87,87
3761,62,48,43,87,87
3762,62,48,43,87,87
3763,62,48,43,87,87
3764,63,48,44,87,87
3765,63,47,44,87,87
3766,62,46,43,86,86
3767,62,47,43,87,87
3768,63,48,44,87,87
3769,63,49,44,87,87
3770,63,49,45,87,87
3771,63,49,45,87,87
3772,62,49,44,86,86
3773,62,50,45,86,86
3774,63,50,45,86,86
3775,63,49,45,85,85
3776,64,49,45,86,86
3777,63,49,44,85,85
3778,62,48,43,84,84
3779,63,49,44,84,84
3780,63,49,44,84,84
3781,63,48,43,83,83
3782,63,48,43,83,83
3783,63,47,42,83,83
3784,62,47,43,82,82
3785,61,47,43,83,83
3786,60,47,42,83,83
3787,60,46,42,82,82
3788,61,47,42,83,83
3789,61,48,43,83,83
3790,60,48,44,82,82
3791,61,48,44,83,83
3792,61,48,43,83,83
3793,61,48,44,82,82
3794,62,48,45,82,82
3795,62,48,46,82,82
3796,61,48,47,82,82
3797,62,49,48,82,82
3798,62,49,48,82,82
3799,62,49,47,81,81
3800,62,48,46,81,81
3801,61,47,45,80.80808081,80.80808081
3802,60,46,44,80.6122449,80.6122449
3803,59,46,44,80.41237113,80.41237113
3804,59,46,44,80.41237113,80.41237113
3805,59,46,44,79.3814433,79.3814433
3806,59,45,45,80.41237113,80.41237113
3807,58,45,45,79.3814433,79.3814433
3808,57,45,45,79.3814433,79.3814433
3809,57,45,45,80.41237113,80.41237113
3810,58,46,46,80.41237113,80.41237113
3811,58,46,46,79.3814433,79.3814433
3812,59,46,46,80.41237113,80.41237113
3813,59,46,46,80.41237113,80.41237113
3814,58,45,45,79.3814433,79.3814433
3815,59,44,45,79.3814433,79.3814433
3816,59,45,46,79.3814433,79.3814433
3817,58,45,45,78.35051546,78.35051546
3818,58,44,44,78.35051546,78.35051546
3819,59,45,45,78.35051546,78.35051546
3820,59,45,45,77.31958763,77.31958763
3821,60,46,46,77.31958763,77.31958763
3822,60,47,47,77.31958763,77.31958763
3823,59,47,47,76.28865979,76.28865979
3824,60,48,48,77.31958763,77.31958763
3825,60,48,49,77.31958763,77.31958763
3826,60,47,49,76.28865979,76.28865979
3827,61,48,49,76.28865979,76.28865979
3828,61,48,49,76.28865979,76.28865979
3829,61,47,48,75.25773196,75.25773196
3830,61,46,47,75.25773196,75.25773196
3831,62,47,48,75.25773196,75.25773196
3832,62,47,48,75.25773196,75.25773196
3833,62,47,48,76.28865979,76.28865979
3834,61,47,48,76.28865979,76.28865979
3835,60,47,48,76.28865979,76.28865979
3836,61,48,49,76.28865979,76.28865979
3837,61,48,49,76.28865979,76.28865979
3838,60,47,48,75.25773196,75.25773196
3839,61,47,49,75.25773196,75.25773196
3840,61,48,49,75.25773196,75.25773196
3841,60,48,48,74.22680412,74.22680412
3842,60,48,48,74.22680412,74.22680412
3843,61,49,49,74.22680412,74.22680412
3844,60,49,49,73.19587629,73.19587629
3845,61,50,50,73.19587629,73.19587629
3846,62,51,51,73.19587629,73.19587629
3847,63,52,51,72.16494845,72.16494845
3848,64,52,51,73.19587629,73.19587629
3849,64,51,51,73.19587629,73.19587629
3850,65,50,51,72.16494845,72.16494845
3851,65,49,50,72.16494845,72.16494845
3852,65,50,50,72.16494845,72.16494845
3853,65,49,50,71.13402062,71.13402062
3854,64,50,50,72.16494845,72.16494845
3855,65,51,51,72.16494845,72.16494845
3856,65,51,51,71.13402062,71.13402062
3857,65,51,51,72.16494845,72.16494845
3858,66,52,52,72.16494845,72.16494845
3859,65,52,51,71.13402062,71.13402062
3860,65,51,51,71.13402062,71.13402062
3861,64,50,50,71.13402062,71.13402062
3862,63,50,50,70.10309278,70.10309278
3863,62,49,50,70.10309278,70.10309278
3864,61,49,50,70.10309278,70.10309278
3865,61,50,50,69.07216495,69.07216495
3866,62,51,51,70.10309278,70.10309278
3867,62,51,50,70.10309278,70.10309278
3868,62,51,50,70.10309278,70.10309278
3869,61,51,50,70.10309278,70.10309278
3870,60,51,49,70.10309278,70.10309278
3871,60,51,49,70.10309278,70.10309278
3872,61,50,49,71.13402062,71.13402062
3873,61,50,48,71.13402062,71.13402062
3874,60,50,47,70.10309278,70.10309278
3875,60,50,46,71.13402062,71.13402062
3876,59,51,46,71.13402062,71.13402062
3877,59,52,46,72.16494845,72.16494845
3878,59,53,46,73.19587629,73.19587629
3879,58,52,45,73.19587629,73.19587629
3880,57.57575758,51,44.44444444,72.91666667,72.91666667
3881,57.14285714,51,44.89795918,73.68421053,73.68421053
3882,57.73195876,50,45.36082474,73.40425532,73.40425532
3883,57.73195876,50,45.36082474,73.40425532,73.40425532
3884,58.7628866,51,45.36082474,74.46808511,74.46808511
3885,58.7628866,51,45.36082474,74.46808511,74.46808511
3886,58.7628866,50,45.36082474,73.40425532,73.40425532
3887,58.7628866,51,45.36082474,74.46808511,74.46808511
3888,58.7628866,50,45.36082474,74.46808511,74.46808511
3889,57.73195876,49,45.36082474,74.46808511,74.46808511
3890,58.7628866,49,44.32989691,74.46808511,74.46808511
3891,58.7628866,49,44.32989691,74.46808511,74.46808511
3892,58.7628866,49,44.32989691,74.46808511,74.46808511
3893,58.7628866,49,43.29896907,74.46808511,74.46808511
3894,58.7628866,49,42.26804124,74.46808511,74.46808511
3895,58.7628866,49,41.2371134,73.40425532,73.40425532
3896,58.7628866,50,40.20618557,73.40425532,73.40425532
3897,58.7628866,50,40.20618557,73.40425532,73.40425532
3898,57.73195876,49,39.17525773,73.40425532,73.40425532
3899,57.73195876,49,40.20618557,74.46808511,74.46808511
3900,58.7628866,50,41.2371134,74.46808511,74.46808511
3901,59.79381443,51,41.2371134,74.73684211,74.73684211
3902,59.79381443,51,42.26804124,75,75
3903,59.79381443,51,42.26804124,75.25773196,75.25773196
3904,59.79381443,50,41.2371134,75.25773196,75.25773196
3905,58.7628866,49,40.20618557,76.28865979,76.28865979
3906,58.7628866,50,40.20618557,76.28865979,76.28865979
3907,59.79381443,51,40.20618557,77.31958763,77.31958763
3908,59.79381443,51,40.20618557,76.28865979,76.28865979
3909,60.82474227,51,40.20618557,76.28865979,76.28865979
3910,60.82474227,50,39.17525773,76.28865979,76.28865979
3911,59.79381443,50,39.17525773,77.31958763,77.31958763
3912,58.7628866,51,39.17525773,77.31958763,77.31958763
3913,57.73195876,50,38.1443299,76.28865979,76.28865979
3914,58.7628866,50,38.1443299,77.31958763,77.31958763
3915,58.7628866,50,38.1443299,77.31958763,77.31958763
3916,58.7628866,50,37.11340206,76.28865979,76.28865979
3917,59.79381443,49,37.11340206,77.31958763,77.31958763
3918,59.79381443,49,37.11340206,77.31958763,77.31958763
3919,58.7628866,49,37.11340206,77.31958763,77.31958763
3920,59.79381443,50,38.1443299,78.35051546,78.35051546
3921,59.79381443,50,38.1443299,78.35051546,78.35051546
3922,58.7628866,50,37.11340206,78.35051546,78.35051546
3923,59.79381443,51,38.1443299,79.3814433,79.3814433
3924,59.79381443,51,38.1443299,79.3814433,79.3814433
3925,59.79381443,51,38.1443299,79.3814433,79.3814433
3926,60.82474227,52,39.17525773,80.41237113,80.41237113
3927,60.82474227,52,39.17525773,80.41237113,80.41237113
3928,59.79381443,51,38.1443299,79.3814433,79.3814433
3929,58.7628866,51,38.1443299,80.41237113,80.41237113
3930,57.73195876,51,38.1443299,80.41237113,80.41237113
3931,56.70103093,51,37.11340206,80.41237113,80.41237113
3932,56.70103093,51,37.11340206,80.41237113,80.41237113
3933,57.73195876,51,37.11340206,80.41237113,80.41237113
3934,57.73195876,50,36.08247423,79.3814433,79.3814433
3935,58.7628866,51,37.11340206,79.3814433,79.3814433
3936,58.7628866,51,37.11340206,79.3814433,79.3814433
3937,57.73195876,51,37.11340206,79.3814433,79.3814433
3938,58.7628866,52,38.1443299,80.41237113,80.41237113
3939,58.7628866,52,38.1443299,80.41237113,80.41237113
3940,58.7628866,51,38.1443299,80.41237113,80.41237113
3941,59.79381443,51,39.17525773,81.44329897,81.44329897
3942,59.79381443,51,39.17525773,81.44329897,81.44329897
3943,58.7628866,50,38.1443299,80.41237113,80.41237113
3944,59.79381443,51,39.17525773,81.44329897,81.44329897
3945,59.79381443,51,39.17525773,81.44329897,81.44329897
3946,59.79381443,50,38.1443299,81.44329897,81.44329897
3947,59.79381443,50,39.17525773,82.4742268,82.4742268
3948,59.79381443,51,40.20618557,82.4742268,82.4742268
3949,59.79381443,51,40.20618557,81.44329897,81.44329897
3950,58.7628866,51,40.20618557,82.4742268,82.4742268
3951,58.7628866,51,40.20618557,82.4742268,82.4742268
3952,58.7628866,51,39.17525773,82.4742268,82.4742268
3953,59.79381443,52,39.17525773,83.50515464,83.50515464
3954,60.82474227,51,38.1443299,83.50515464,83.50515464
3955,60.82474227,51,37.11340206,83.50515464,83.50515464
3956,61.8556701,52,38.1443299,84.53608247,84.53608247
3957,61.8556701,52,38.1443299,84.53608247,84.53608247
3958,61.8556701,51,37.11340206,84.53608247,84.53608247
3959,61.8556701,51,37.11340206,85.56701031,85.56701031
3960,62.88659794,51,37.11340206,85.56701031,85.56701031
3961,62.88659794,51,37.11340206,84.53608247,84.53608247
3962,63.91752577,50,36.08247423,85.56701031,85.56701031
3963,64.94845361,50,36.08247423,85.56701031,85.56701031
3964,64.94845361,50,35.05154639,84.53608247,84.53608247
3965,64.94845361,50,35.05154639,85.56701031,85.56701031
3966,64.94845361,50,35.05154639,85.56701031,85.56701031
3967,64.94845361,49,36.08247423,84.53608247,84.53608247
3968,64.94845361,49,36.08247423,84.53608247,84.53608247
3969,65.97938144,49,37.11340206,84.53608247,84.53608247
3970,65.97938144,49,37.11340206,83.50515464,83.50515464
3971,65.97938144,49,37.11340206,83.50515464,83.50515464
3972,65.97938144,50,38.1443299,83.50515464,83.50515464
3973,65.97938144,49,38.1443299,83.50515464,83.50515464
3974,67.01030928,49,39.17525773,84.53608247,84.53608247
3975,68.04123711,50,40.20618557,84.53608247,84.53608247
3976,69.07216495,50,40.20618557,83.50515464,83.50515464
3977,70.10309278,49,40.20618557,83.50515464,83.50515464
3978,71.13402062,49,41.2371134,83.50515464,83.50515464
3979,72.16494845,50,42.26804124,83.50515464,83.50515464
3980,72.44897959,51,42.85714286,83.67346939,83.67346939
3981,72.72727273,51,42.42424242,83.83838384,83.83838384
3982,72,51,42,84,84
3983,72,52,43,84,84
3984,72,52,43,84,84
3985,72,53,43,84,84
3986,72,54,44,85,85
3987,71,53,43,85,85
3988,70,53,43,85,85
3989,71,54,43,85,85
3990,71,55,44,86,86
3991,70,56,45,86,86
3992,69,56,46,86,86
3993,69,56,46,87,87
3994,69,57,46,87,87
3995,69,58,47,88,88
3996,69,58,47,88,88
3997,68,58,46,88,88
3998,68,58,46,87,87
3999,67,57,45,87,87
4000,66,56,44,86,86
4001,65,55,44,85,85
4002,66,55,43,85,85
4003,66,55,44,84,84
4004,65,55,44,83,83
4005,66,56,45,83,83
4006,66,55,44,83,83
4007,66,55,45,83,83
4008,67,56,46,84,84
4009,67,56,46,83,83
4010,67,56,46,83,83
4011,68,57,47,83,83
4012,69,57,48,83,83
4013,69,58,49,84,84
4014,69,58,49,84,84
4015,68,58,49,84,84
4016,67,57,49,84,84
4017,67,57,49,83,83
4018,66,57,49,82,82
4019,66,56,48,82,82
4020,65,55,47,82,82
4021,64,54,47,81,81
4022,65,53,47,81,81
4023,65,53,47,81,81
4024,65,53,47,81,81
4025,65,53,47,81,81
4026,65,53,47,81,81
4027,64,53,46,80,80
4028,64,53,46,81,81
4029,65,54,47,81,81
4030,65,55,47,81,81
4031,66,55,48,81,81
4032,66,56,49,81,81
4033,65,57,50,81,81
4034,66,58,51,82,82
4035,66,58,51,82,82
4036,66,58,51,82,82
4037,67,58,51,82,82
4038,67,58,51,82,82
4039,67,58,51,82,82
4040,67,59,52,82,82
4041,67,59,52,82,82
4042,67,59,51,82,82
4043,67,59,52,83,83
4044,67,59,52,83,83
4045,66,58,52,82,82
4046,66,58,52,82,82
4047,66,58,52,82,82
4048,65,57,51,82,82
4049,65,58,52,83,83
4050,66,59,53,83,83
4051,66,60,54,83,83
4052,66,60,55,83,83
4053,66,59,55,83,83
4054,65,59,55,83,82
4055,64,58,55,83,82
4056,64,58,55,83,82
4057,63,57,54,83,82
4058,63,57,54,83,82
4059,64,57,54,83,82
4060,63,57,54,83,82
4061,64,58,55,84,83
4062,64,59,56,84,83
4063,63,60,55,83,82
4064,63,61,56,84,83
4065,63,61,56,84,83
4066,62,60,56,83,82
4067,61,60,55,84,83
4068,61,59,54,84,83
4069,61,59,54,84,83
4070,62,59,55,85,84
4071,62,58,54,85,84
4072,62,58,54,85,84
4073,62,58,55,85,84
4074,62,58,55,85,84
4075,61,57,55,85,84
4076,60,56,55,85,84
4077,60,57,56,85,84
4078,59,57,56,85,84
4079,59,56,55,85,84
4080,59,56,55,85,84
4081,59,56,55,85,84
4082,60,57,56,85,84
4083,61,57,56,85,84
4084,60,56,56,85,84
4085,60,55,57,85,84
4086,60,54,57,85,84
4087,61,55,57,84,83
4088,62,56,58,84,83
4089,62,55,57,84,83
4090,62,55,57,84,83
4091,63,54,56,84,83
4092,64,53,55,84,83
4093,64,53,55,84,83
4094,63,52,55,84,83
4095,63,51,54,84,83
4096,64,50,54,83,82
4097,65,50,55,83,82
4098,66,51,56,84,83
4099,66,51,56,83,82
4100,67,51,56,84,83
4101,68,52,57,85,84
4102,68,53,58,85,84
4103,69,54,58,86,85
4104,70,55,59,87,86
4105,69,55,58,86,85
4106,69,56,59,86,85
4107,69,56,59,86,85
4108,68,55,58,85,84
4109,68,55,58,86,85
4110,68,56,59,86,85
4111,67,55,58,85,84
4112,67,54,57,85,84
4113,68,54,57,85,84
4114,67,54,57,85,84
4115,68,55,58,85,84
4116,69,56,59,86,85
4117,68,56,60,87,86
4118,69,57,61,88,87
4119,70,58,62,88,87
4120,70,58,63,88,87
4121,71,58,62,89,88
4122,71,59,63,89,88
4123,70,59,62,89,88
4124,70,59,61,89,88
4125,70,59,61,89,88
4126,70,58,60,89,88
4127,71,58,61,90,89
4128,72,59,62,90,89
4129,71,58,62,90,89
4130,72,58,63,90,89
4131,72,58,63,90,89
4132,72,57,62,89,88
4133,73,57,62,89,88
4134,73,57,62,89,88
4135,72,57,61,89,88
4136,72,57,61,88,87
4137,72,57,61,88,87
4138,71,57,61,87,86
4139,71,56,60,87,86
4140,71,56,60,87,86
4141,71,56,60,87,86
4142,70,56,61,87,86
4143,71,57,61,86,85
4144,71,56,61,86,85
4145,72,57,61,87,86
4146,72,57,61,87,86
4147,71,56,60,86,85
4148,71,56,60,85,84
4149,71,56,60,85,84
4150,71,55,60,84,83
4151,71,55,60,84,83
4152,71,55,59,84,83
4153,70,55,59,83,82
4154,71,55,59,83,83
4155,72,56,60,83,83
4156,71,56,59,83,83
4157,72,56,59,83,83
4158,72,56,59,83,83
4159,71,56,59,82,82
4160,71,56,59,82,82
4161,70,55,58,82,82
4162,70,55,57,82,82
4163,71,55,58,83,83
4164,72,55,58,83,83
4165,72,54,57,83,83
4166,72,54,57,84,84
4167,73,54,57,84,84
4168,72,54,57,83,83
4169,72,54,56,83,83
4170,72,54,56,83,83
4171,72,55,56,83,83
4172,71,54,55,83,83
4173,71,55,55,83,83
4174,71,55,55,83,83
4175,72,55,54,82,82
4176,73,55,54,83,83
4177,73,55,54,82,82
4178,74,55,54,82,82
4179,74,56,55,82,82
4180,73,55,54,81,81
4181,72,55,54,81,81
4182,72,55,54,81,81
4183,71,54,54,80,80
4184,71,54,54,80,80
4185,71,54,53,80,80
4186,71,54,53,80,80
4187,71,54,54,81,81
4188,71,54,54,81,81
4189,70,54,54,81,81
4190,69,53,53,81,81
4191,69,54,54,81,81
4192,68,54,54,81,81
4193,68,55,55,81,81
4194,69,56,56,81,81
4195,68,56,56,80,80
4196,67,56,57,80,80
4197,67,56,57,80,80
4198,66,55,56,79,79
4199,67,55,56,79,79
4200,67,55,56,79,79
