pointer,OQ818318,OR951334,PP711948,OQ818324,PV788826
1718,51.04166667,44.44444444,52,94.79166667,93.75
1719,51.04166667,44.44444444,52,94.79166667,93.75
1720,51.04166667,44.44444444,52,94.79166667,93.75
1721,51.04166667,45.45454545,52,94.79166667,93.75
1722,52.08333333,46.46464646,52,95.83333333,94.79166667
1723,53.125,47.47474747,53,95.83333333,94.79166667
1724,52.08333333,46.46464646,52,94.79166667,93.75
1725,52.08333333,46.46464646,52,94.79166667,93.75
1726,51.04166667,45.45454545,51,94.79166667,93.75
1727,51.04166667,46.46464646,51,94.79166667,93.75
1728,51.04166667,46.46464646,51,94.79166667,93.75
1729,52.08333333,45.45454545,51,94.79166667,93.75
1730,52.08333333,45.45454545,51,94.79166667,93.75
1731,52.08333333,44.44444444,50,94.79166667,93.75
1732,53.125,45.45454545,51,94.79166667,93.75
1733,53.125,44.44444444,51,94.79166667,93.75
1734,52.08333333,44.44444444,50,94.79166667,93.75
1735,51.04166667,43.43434343,49,94.79166667,93.75
1736,50,42.42424242,48,94.79166667,93.75
1737,50,42.42424242,48,94.79166667,93.75
1738,48.95833333,41.41414141,47,94.79166667,93.75
1739,47.91666667,40.4040404,46,94.79166667,93.75
1740,47.91666667,40.4040404,46,94.79166667,93.75
1741,47.91666667,40.4040404,46,94.79166667,93.75
1742,47.91666667,40.4040404,46,94.79166667,93.75
1743,46.875,39.39393939,45,94.79166667,93.75
1744,46.875,39.39393939,44,94.79166667,93.75
1745,47.91666667,40.4040404,44,95.83333333,94.79166667
1746,46.875,39.39393939,43,95.83333333,94.79166667
1747,46.875,39.39393939,43,95.83333333,94.79166667
1748,46.875,39.39393939,43,95.83333333,94.79166667
1749,46.875,40.4040404,43,95.83333333,94.79166667
1750,47.91666667,41.41414141,43,95.83333333,94.79166667
1751,48.95833333,42.42424242,44,95.83333333,94.79166667
1752,48.95833333,42.42424242,43,95.83333333,94.79166667
1753,50,43.43434343,44,95.83333333,94.79166667
1754,50,43.43434343,45,95.83333333,94.79166667
1755,50,43.43434343,45,95.83333333,94.79166667
1756,50,42.42424242,45,95.83333333,94.79166667
1757,51.04166667,43.43434343,46,95.83333333,94.79166667
1758,52.08333333,43.43434343,46,95.83333333,94.79166667
1759,53.125,44.44444444,47,95.83333333,94.79166667
1760,54.16666667,44.44444444,46,95.83333333,94.79166667
1761,54.16666667,43.43434343,46,95.83333333,94.79166667
1762,55.20833333,44.44444444,46,95.83333333,94.79166667
1763,54.16666667,43.43434343,45,95.83333333,94.79166667
1764,54.16666667,43.43434343,45,95.83333333,94.79166667
1765,55.20833333,44.44444444,46,95.83333333,94.79166667
1766,54.16666667,44.44444444,47,96.875,95.83333333
1767,55.20833333,45.45454545,48,96.875,95.83333333
1768,55.20833333,46.46464646,49,96.875,95.83333333
1769,56.25,47.47474747,50,96.875,95.83333333
1770,56.25,47.47474747,50,97.91666667,96.875
1771,55.20833333,47.47474747,50,97.91666667,96.875
1772,54.16666667,48.48484848,51,97.91666667,96.875
1773,53.125,47.47474747,50,98.95833333,97.91666667
1774,53.125,48.48484848,50,98.95833333,97.91666667
1775,53.125,48.48484848,51,98.95833333,97.91666667
1776,54.16666667,49.49494949,52,98.95833333,97.91666667
1777,55.20833333,50.50505051,53,98.95833333,97.91666667
1778,56.25,51.51515152,54,98.95833333,97.91666667
1779,57.29166667,52.52525253,54,98.95833333,97.91666667
1780,57.29166667,52.52525253,54,98.95833333,97.91666667
1781,57.29166667,52.52525253,54,98.95833333,97.91666667
1782,57.29166667,52.52525253,54,97.91666667,96.875
1783,56.25,51.51515152,53,97.91666667,96.875
1784,57.29166667,52.52525253,54,97.91666667,96.875
1785,57.29166667,52.52525253,54,97.91666667,96.875
1786,57.29166667,52.52525253,54,97.91666667,96.875
1787,56.25,52.52525253,53,97.91666667,96.875
1788,57.29166667,53.53535354,54,96.875,95.83333333
1789,58.33333333,54.54545455,55,96.875,95.83333333
1790,58.33333333,54.54545455,55,96.875,95.83333333
1791,59.375,54.54545455,55,95.83333333,94.79166667
1792,58.33333333,53.53535354,54,94.79166667,93.75
1793,59.375,54.54545455,55,94.79166667,93.75
1794,58.33333333,55.55555556,54,93.75,93.75
1795,57.29166667,55.55555556,53,93.75,93.75
1796,58.33333333,55.55555556,53,93.75,93.75
1797,58.7628866,55.55555556,53,93.81443299,93.81443299
1798,58.16326531,55.55555556,53,93.87755102,93.87755102
1799,57.57575758,55,53,93.93939394,93.93939394
1800,57,56,53,94,94
1801,58,57,54,94,94
1802,59,56,55,94,94
1803,60,57,56,94,94
1804,61,58,57,94,94
1805,60,57,56,94,94
1806,60,57,56,94,94
1807,60,57,56,94,94
1808,59,56,55,94,94
1809,58,56,54,94,94
1810,58,56,54,94,94
1811,58,56,55,94,94
1812,59,57,55,94,94
1813,59,57,55,94,94
1814,59,57,55,94,94
1815,58,56,54,94,94
1816,58,56,54,94,94
1817,57,56,53,94,94
1818,56,55,52,94,94
1819,57,56,53,94,94
1820,58,57,54,94,94
1821,59,57,54,93,93
1822,59,57,53,93,93
1823,58,57,52,93,93
1824,59,57,53,94,94
1825,59,57,53,94,94
1826,60,58,54,93,93
1827,61,58,55,93,93
1828,61,59,55,92,92
1829,60,59,54,92,92
1830,59,58,53,92,92
1831,59,59,54,92,92
1832,59,59,53,92,92
1833,58,60,53,92,92
1834,59,60,54,92,92
1835,59,60,54,92,92
1836,59,61,54,92,92
1837,59,61,54,92,92
1838,60,62,55,92,92
1839,61,63,56,92,92
1840,60,62,55,92,92
1841,59,61,54,92,92
1842,60,62,55,92,92
1843,60,62,55,92,92
1844,60,62,56,92,92
1845,60,62,55,92,92
1846,61,63,56,92,92
1847,61,63,55,92,92
1848,60,62,54,92,92
1849,59,61,53,92,92
1850,59,61,54,92,92
1851,58,60,53,92,92
1852,57,60,53,92,92
1853,56,59,52,92,92
1854,55,59,52,92,92
1855,56,60,53,92,92
1856,56,60,53,92,92
1857,56,60,53,92,92
1858,55,59,52,92,92
1859,54,58,51,92,92
1860,53,59,51,92,92
1861,53,59,51,92,92
1862,53,59,51,92,92
1863,54,60,52,92,92
1864,55,61,53,92,92
1865,54,60,52,92,92
1866,55,61,52,92,92
1867,55,61,52,92,92
1868,55,61,52,92,92
1869,55,61,52,92,92
1870,55,61,52,92,92
1871,56,61,52,92,92
1872,57,61,52,92,92
1873,58,62,53,92,92
1874,58,62,53,92,92
1875,58,62,52,92,92
1876,58,62,52,92,92
1877,57,62,51,92,92
1878,57,62,51,92,92
1879,57,62,51,92,92
1880,56,61,50,92,92
1881,56,61,50,92,92
1882,56,61,50,93,93
1883,57,62,51,93,93
1884,56,61,50,93,93
1885,57,62,51,93,93
1886,58,63,52,93,93
1887,59,64,53,92,92
1888,59,64,53,93,93
1889,59,64,53,93,93
1890,58,63,53,93,93
1891,58,64,54,94,94
1892,59,65,55,95,95
1893,59,65,55,95,95
1894,59,64,55,96,96
1895,60,65,56,96,96
1896,59,65,56,96,96
1897,59,66,57,96,96
1898,59,66,57,96,96
1899,60,66,58,96,96
1900,61,66,59,96,96
1901,61,66,59,96,96
1902,61,67,59,96,96
1903,61,67,59,96,96
1904,61,67,59,96,96
1905,62,68,60,96,96
1906,63,69,61,96,96
1907,64,70,62,96,96
1908,65,71,63,96,96
1909,66,72,64,96,96
1910,66,72,64,96,96
1911,66,72,64,96,96
1912,66,72,64,96,96
1913,66,71,63,96,96
1914,66,71,63,96,96
1915,67,72,64,96,96
1916,67,72,64,96,96
1917,68,71,64,96,96
1918,69,72,65,96,96
1919,68,71,64,96,96
1920,68,71,64,96,96
1921,67,70,64,96,96
1922,66,69,64,96,96
1923,67,69,65,96,96
1924,66,69,64,96,96
1925,65,68,64,95,95
1926,64,67,63,96,96
1927,64,66,63,96,96
1928,64,65,63,97,97
1929,64,65,63,96,96
1930,64,65,63,96,96
1931,64,65,63,96,96
1932,64,64,63,96,96
1933,65,63,62,95,95
1934,64,62,61,95,95
1935,64,62,61,94,94
1936,65,62,62,94,94
1937,65,62,62,94,94
1938,65,62,62,94,94
1939,65,62,61,94,94
1940,66,63,62,94,94
1941,66,63,62,94,94
1942,66,63,62,94,94
1943,66,64,62,94,94
1944,66,64,62,94,94
1945,65,63,62,94,94
1946,64,63,61,94,94
1947,64,63,62,94,94
1948,65,64,63,94,94
1949,65,65,64,94,94
1950,65,65,64,94,94
1951,66,66,65,94,94
1952,67,67,66,94,94
1953,68,68,67,94,94
1954,69,68,67,94,94
1955,69,68,67,94,94
1956,69,69,67,94,94
1957,69,69,67,94,94
1958,69,69,67,94,94
1959,70,70,68,94,94
1960,71,70,69,94,94
1961,72,70,70,94,94
1962,72,70,70,94,94
1963,72,70,70,94,94
1964,72,69,69,94,94
1965,72,69,70,94,94
1966,72,69,70,94,94
1967,71,68,69,94,94
1968,70,67,68,94,94
1969,69,67,67,94,94
1970,69,67,67,94,94
1971,69,67,67,94,94
1972,69,67,67,94,94
1973,69,67,67,94,94
1974,69,67,67,94,94
1975,70,68,68,94,94
1976,70,68,67,94,94
1977,71,68,68,94,94
1978,70,67,67,93,93
1979,70,67,67,93,93
1980,71,68,68,93,93
1981,70,68,67,93,93
1982,70,68,67,93,93
1983,70,68,67,93,93
1984,70,68,67,93,93
1985,69,67,67,93,93
1986,69,67,67,93,93
1987,69,67,67,94,94
1988,68,66,66,94,94
1989,67,65,66,94,94
1990,68,66,66,94,94
1991,68,66,66,94,94
1992,67,65,66,94,94
1993,67,65,66,94,94
1994,68,66,67,94,94
1995,68,66,66,94,94
1996,69,67,67,94,94
1997,69,67,67,94,94
1998,69,68,68,94,94
1999,68,69,68,94,94
2000,67,68,67,94,94
2001,66,68,67,93,93
2002,66,68,67,93,93
2003,65,67,66,93,93
2004,64,67,65,93,93
2005,63,67,65,92,92
2006,63,66,64,91,91
2007,62,65,63,91,91
2008,62,65,63,91,91
2009,62,65,63,91,91
2010,62,65,63,91,91
2011,61,64,62,90,90
2012,61,64,62,90,90
2013,61,65,63,90,90
2014,61,64,62,90,90
2015,60,64,62,90,90
2016,60,64,62,90,90
2017,60,65,63,90,90
2018,59,65,63,90,90
2019,59,65,63,90,90
2020,59,64,63,90,90
2021,60,64,64,91,91
2022,61,64,65,91,91
2023,60,63,64,91,91
2024,60,63,64,91,91
2025,60,63,63,92,92
2026,60,63,63,92,92
2027,59,64,62,92,92
2028,59,64,62,91,91
2029,59,64,63,92,92
2030,59,64,63,91,91
2031,58,63,63,91,91
2032,58,64,64,91,91
2033,57,65,64,92,92
2034,57,66,65,92,92
2035,58,67,66,93,93
2036,57,66,65,93,93
2037,56,65,64,93,93
2038,55,64,64,93,93
2039,55,64,65,93,93
2040,55,64,65,93,93
2041,55,65,65,93,93
2042,55,65,65,93,93
2043,56,65,66,93,93
2044,56,64,65,93,93
2045,56,64,65,93,93
2046,57,64,66,93,93
2047,57,64,66,93,93
2048,57,64,66,93,93
2049,58,64,66,93,93
2050,58,64,66,93,93
2051,58,64,66,93,93
2052,58,64,66,93,93
2053,57,64,66,92,92
2054,56,64,65,92,92
2055,56,64,65,92,92
2056,57,64,66,92,92
2057,56,63,65,92,92
2058,56,63,65,92,92
2059,56,63,65,92,92
2060,56,63,65,91,91
2061,55,64,64,91,91
2062,55,64,64,91,91
2063,55,64,64,91,91
2064,54,64,65,90,90
2065,54,65,64,90,90
2066,53,65,64,90,90
2067,53,65,64,90,90
2068,53,65,64,89,89
2069,54,65,65,89,89
2070,53,65,64,89,89
2071,53,65,64,89,89
2072,52,65,63,88,88
2073,52,65,63,88,88
2074,51,65,62,88,88
2075,51,65,62,88,88
2076,51,65,63,88,88
2077,50,64,62,88,88
2078,51,64,63,89,89
2079,50,64,62,88,88
2080,50,64,62,88,88
2081,50,63,62,88,88
2082,50,63,62,88,88
2083,50,63,62,88,88
2084,50,64,62,88,88
2085,51,65,62,88,88
2086,50,64,61,88,88
2087,49,64,60,88,88
2088,50,65,61,88,88
2089,51,65,61,88,88
2090,51,65,61,88,88
2091,51,65,61,88,88
2092,52,66,61,88,88
2093,52,66,61,88,88
2094,52,66,61,88,88
2095,52,66,62,88,88
2096,52,66,62,88,88
2097,52,66,62,88,88
2098,53,66,62,88,88
2099,54,66,62,88,88
2100,55,67,63,88,88
2101,55,66,62,89,89
2102,54,65,61,89,89
2103,55,66,62,89,89
2104,56,66,63,89,89
2105,56,65,62,90,90
2106,56,66,62,91,91
2107,57,67,63,91,91
2108,56,67,63,91,91
2109,56,67,63,91,91
2110,56,67,63,91,91
2111,57,68,64,92,92
2112,57,68,64,92,92
2113,57,68,64,92,92
2114,57,69,65,92,92
2115,58,68,65,92,92
2116,58,68,65,92,92
2117,58,68,65,92,92
2118,59,68,65,92,92
2119,60,69,66,92,92
2120,60,70,66,92,92
2121,60,71,66,92,92
2122,59,71,65,92,92
2123,60,72,66,92,92
2124,61,73,67,92,92
2125,62,74,68,92,92
2126,62,75,68,92,92
2127,63,75,69,92,92
2128,64,76,70,93,93
2129,65,77,70,93,93
2130,66,78,71,94,94
2131,67,79,71,94,94
2132,67,79,71,93,93
2133,68,78,72,93,93
2134,69,78,72,93,93
2135,69,78,72,93,93
2136,69,79,72,93,93
2137,69,79,72,92,92
2138,70,80,72,92,92
2139,69,79,71,92,92
2140,69,79,71,92,92
2141,69,78,71,92,92
2142,69,78,71,92,92
2143,69,78,71,92,92
2144,69,79,72,92,92
2145,70,80,73,92,92
2146,70,80,73,92,92
2147,70,80,73,92,92
2148,70,80,73,92,92
2149,69,79,72,92,92
2150,69,79,72,92,92
2151,69,79,72,92,92
2152,68,78,71,92,92
2153,69,78,71,93,93
2154,70,78,72,93,93
2155,70,78,72,93,93
2156,70,78,72,93,93
2157,71,79,73,93,93
2158,71,79,73,93,93
2159,70,78,73,93,93
2160,70,78,73,94,94
2161,70,78,74,94,94
2162,70,78,74,94,94
2163,69,78,74,94,94
2164,69,78,73,95,95
2165,69,77,73,94,94
2166,69,76,72,94,94
2167,70,77,73,94,94
2168,71,78,74,95,95
2169,71,78,74,95,95
2170,72,78,75,95,95
2171,72,78,75,95,95
2172,73,78,76,96,96
2173,73,78,76,96,96
2174,74,78,77,96,96
2175,74,78,77,96,96
2176,73,77,76,96,96
2177,74,78,76,96,96
2178,74,79,76,96,96
2179,75,79,76,97,97
2180,74,79,76,96,96
2181,74,79,76,96,96
2182,75,80,77,96,96
2183,75,80,77,96,96
2184,75,80,78,96,96
2185,74,80,78,96,96
2186,75,81,79,96,96
2187,76,81,80,96,96
2188,75,80,79,96,96
2189,75,81,79,96,96
2190,75,81,79,96,96
2191,74,80,78,96,96
2192,73,80,78,96,96
2193,73,80,78,96,96
2194,73,80,78,96,96
2195,72,80,77,96,96
2196,71,79,77,96,96
2197,70,78,76,95,95
2198,70,78,76,95,95
2199,70,78,76,95,95
2200,69,77,75,95,95
2201,69,77,75,95,95
2202,70,78,76,95,95
2203,70,78,75,94,94
2204,70,78,74,94,94
2205,71,79,75,94,94
2206,71,79,76,94,94
2207,70,79,75,93,93
2208,70,78,74,93,93
2209,70,78,74,93,93
2210,70,78,74,93,93
2211,70,78,74,93,93
2212,70,78,73,93,93
2213,70,78,73,93,93
2214,70,78,73,93,93
2215,70,79,73,93,93
2216,70,79,73,93,93
2217,70,79,73,93,93
2218,70,79,73,93,93
2219,70,79,73,93,93
2220,69,78,72,93,93
2221,68,77,71,93,93
2222,69,78,72,93,93
2223,69,78,72,93,93
2224,68,77,71,93,93
2225,68,77,71,93,93
2226,69,77,72,93,93
2227,69,77,72,93,93
2228,69,77,72,93,93
2229,69,77,71,93,93
2230,69,77,71,93,93
2231,69,77,71,93,93
2232,69,77,71,94,94
2233,69,78,70,94,94
2234,69,78,70,94,94
2235,69,78,70,94,94
2236,70,78,71,94,94
2237,70,79,72,95,95
2238,69,78,71,95,95
2239,70,79,72,95,95
2240,70,79,72,95,95
2241,71,80,73,95,95
2242,71,80,73,95,95
2243,71,79,73,95,95
2244,71,79,73,95,95
2245,71,79,73,95,95
2246,71,79,72,95,95
2247,71,79,72,95,95
2248,71,79,71,95,95
2249,71,79,71,95,95
2250,70,78,70,95,95
2251,69,78,70,95,95
2252,69,78,71,95,95
2253,69,77,71,94,94
2254,68,77,70,94,94
2255,67,77,70,93,93
2256,66,76,69,93,93
2257,65,75,68,93,93
2258,66,75,69,93,93
2259,67,76,69,93,93
2260,67,76,69,93,93
2261,68,76,69,93,93
2262,68,76,69,93,93
2263,69,76,69,93,93
2264,70,77,70,93,93
2265,71,78,71,94,94
2266,72,79,72,94,94
2267,72,79,71,94,94
2268,71,79,70,94,94
2269,70,78,69,94,94
2270,70,77,68,94,94
2271,69,77,68,94,94
2272,68,76,68,94,94
2273,68,76,68,94,94
2274,67,75,67,94,94
2275,67,75,67,94,94
2276,67,76,67,94,94
2277,66,75,67,94,94
2278,66,75,67,94,94
2279,66,74,67,94,94
2280,66,73,66,95,95
2281,67,74,67,95,95
2282,66,74,67,95,95
2283,65,74,66,94,94
2284,66,73,65,94,94
2285,67,73,65,94,94
2286,67,73,65,94,94
2287,67,73,65,94,94
2288,67,74,66,94,94
2289,67,74,66,94,94
2290,67,74,66,94,94
2291,67,75,67,94,94
2292,68,75,67,94,94
2293,68,75,67,94,94
2294,68,75,67,94,94
2295,68,75,68,94,94
2296,68,75,67,94,94
2297,69,75,67,95,95
2298,69,75,67,95,95
2299,68,74,66,95,95
2300,69,75,67,95,95
2301,69,75,67,95,95
2302,68,74,66,95,95
2303,68,74,66,96,96
2304,67,74,66,96,96
2305,66,73,65,96,96
2306,65,73,65,96,96
2307,66,73,66,97,97
2308,67,74,67,97,97
2309,67,74,67,97,97
2310,67,74,67,97,97
2311,67,74,67,97,97
2312,66,73,67,97,97
2313,66,73,67,97,97
2314,66,73,67,97,96
2315,65,72,66,97,95
2316,65,72,66,97,94
2317,65,72,66,97,93
2318,65,72,66,97,92
2319,64,71,66,97,91
2320,65,72,67,97,90
2321,66,73,68,97,89
2322,66,73,68,97,88
2323,65,72,67,97,87
2324,66,73,68,97,86
2325,66,72,68,97,85
2326,65,71,67,97,84
2327,65,71,67,97,83
2328,64,70,66,97,82
2329,64,70,67,97,81
2330,64,69,67,97,80
2331,64,69,67,97,79
2332,63,68,66,97,78
2333,62,68,67,97,77
2334,62,68,67,97,76
2335,62,68,67,97,75
2336,62,68,67,97,74
2337,63,68,67,97,73
2338,63,68,67,97,72
2339,63,67,67,97,71
2340,63,67,67,97,70
2341,62,66,66,97,69
2342,62,66,66,97,68
2343,62,67,66,97,67
2344,62,67,66,97,66
2345,62,67,66,96,65
2346,61,66,66,96,64
2347,61,66,66,96,63
2348,60,66,67,96,62
2349,61,66,68,96,61
2350,62,67,69,96,60
2351,63,67,69,96,59
2352,64,68,69,96,58
2353,64,69,69,97,58
2354,65,69,70,97,57
2355,65,68,69,98,57
2356,66,69,70,98,56
2357,66,70,71,98,55
2358,65,70,70,98,54
2359,64,70,70,98,53
2360,64,70,70,98,52
2361,63,69,70,98,51
2362,62,68,69,98,50
2363,62,68,69,98,49
2364,62,68,69,98,48
2365,61,67,68,97,47
2366,61,67,68,97,46
2367,61,67,68,97,45
2368,61,66,68,96,44
2369,62,67,68,96,43
2370,61,67,68,96,42
2371,62,67,67,96,41
2372,63,67,66,96,40
2373,63,67,65,96,39
2374,64,67,65,96,38
2375,64,67,64,96,37
2376,64,66,64,95,36
2377,65,67,64,95,35
2378,64,67,63,95,34
2379,64,68,63,95,33
2380,65,69,63,95,32
2381,64,68,62,94,31
2382,65,67,61,94,30
2383,66,67,61,95,30
2384,66,68,61,95,29
2385,65,67,60,95,28
2386,64,66,59,95,27
2387,63,65,58,95,26
2388,63,64,57,95,25
2389,62,63,56,95,24
2390,61,63,55,95,23
2391,61,63,54,95,22
2392,60,63,53,95,21
2393,59,62,52.52525253,94.94949495,20.2020202
2394,58,61,52.04081633,94.89795918,19.3877551
2395,58.58585859,60,51.54639175,94.84536082,18.55670103
2396,59.18367347,60,52.08333333,94.79166667,17.70833333
2397,58.7628866,60,52.63157895,94.73684211,16.84210526
2398,57.73195876,59,51.57894737,93.68421053,15.78947368
2399,57.73195876,59,51.57894737,92.63157895,14.73684211
2400,56.70103093,58,50.52631579,91.57894737,13.68421053
2401,56.70103093,59,50.52631579,90.52631579,12.63157895
2402,56.70103093,59,50.52631579,89.47368421,11.57894737
2403,55.67010309,59,50.52631579,88.42105263,10.52631579
2404,55.67010309,58,50.52631579,87.36842105,9.473684211
2405,55.67010309,58,50.52631579,86.31578947,8.421052632
2406,55.67010309,57,49.47368421,85.26315789,7.368421053
2407,54.63917526,56,48.42105263,84.21052632,6.315789474
2408,53.60824742,55,47.36842105,83.15789474,5.263157895
2409,52.57731959,54,46.31578947,82.10526316,4.210526316
2410,51.54639175,53,45.26315789,81.05263158,3.157894737
2411,50.51546392,52,44.21052632,80,2.105263158
2412,50.51546392,52,44.21052632,78.94736842,1.052631579
2413,49.48453608,51,43.15789474,77.89473684,0
2414,48.45360825,50,42.10526316,76.84210526,0
2415,48.45360825,50,42.10526316,75.78947368,0
2416,47.42268041,49,41.05263158,74.73684211,0
2417,46.39175258,48,40,73.68421053,0
2418,45.36082474,47,38.94736842,72.63157895,0
2419,45.36082474,47,37.89473684,71.57894737,0
2420,44.32989691,46,36.84210526,70.52631579,0
