pointer,NC_033818.1
3657,57.99999999999999
3658,59.0
3659,59.0
3660,59.0
3661,60.0
3662,60.0
3663,61.0
3664,62.0
3665,61.0
3666,60.0
3667,61.0
3668,62.0
3669,62.0
3670,63.0
3671,64.0
3672,65.0
3673,66.0
3674,66.0
3675,66.0
3676,66.0
3677,65.0
3678,65.0
3679,65.0
3680,65.0
3681,65.0
3682,66.0
3683,66.0
3684,66.0
3685,66.0
3686,65.0
3687,65.0
3688,65.0
3689,66.0
3690,65.0
3691,66.0
3692,66.0
3693,65.0
3694,66.0
3695,66.0
3696,65.0
3697,65.0
3698,66.0
3699,66.0
3700,66.0
3701,66.0
3702,66.0
3703,67.0
3704,67.0
3705,67.0
3706,67.0
3707,67.0
3708,67.0
3709,67.0
3710,67.0
3711,67.0
3712,67.0
3713,67.0
3714,67.0
3715,67.0
3716,66.0
3717,66.0
3718,66.0
3719,66.0
3720,65.0
3721,65.0
3722,65.0
3723,64.0
3724,63.0
3725,62.0
3726,61.0
3727,62.0
3728,62.0
3729,63.0
3730,63.0
3731,64.0
3732,64.0
3733,64.0
3734,64.0
3735,64.0
3736,64.0
3737,63.0
3738,63.0
3739,63.0
3740,63.0
3741,63.0
3742,63.0
3743,63.0
3744,63.0
3745,62.0
3746,63.0
3747,63.0
3748,64.0
3749,63.0
3750,63.0
3751,63.0
3752,63.0
3753,62.0
3754,63.0
3755,64.0
3756,64.0
3757,64.0
3758,63.0
3759,62.0
3760,62.0
3761,62.0
3762,61.0
3763,61.0
3764,60.0
3765,60.0
3766,60.0
3767,59.0
3768,57.99999999999999
3769,57.99999999999999
3770,56.99999999999999
3771,56.00000000000001
3772,56.00000000000001
3773,56.00000000000001
3774,56.00000000000001
3775,56.00000000000001
3776,56.99999999999999
3777,56.99999999999999
3778,56.00000000000001
3779,55.00000000000001
3780,54.0
3781,53.0
3782,53.0
3783,53.0
3784,53.0
3785,53.0
3786,53.0
3787,53.0
3788,54.0
3789,53.0
3790,53.0
3791,53.0
3792,53.0
3793,54.0
3794,53.0
3795,53.0
3796,54.0
3797,54.0
3798,54.0
3799,54.0
3800,54.0
3801,54.0
3802,54.0
3803,54.0
3804,54.0
3805,54.0
3806,55.00000000000001
3807,56.00000000000001
3808,56.99999999999999
3809,56.99999999999999
3810,56.99999999999999
3811,56.99999999999999
3812,56.99999999999999
3813,56.99999999999999
3814,56.99999999999999
3815,57.99999999999999
3816,57.99999999999999
3817,57.99999999999999
3818,57.99999999999999
3819,56.99999999999999
3820,57.99999999999999
3821,56.99999999999999
3822,56.99999999999999
3823,57.99999999999999
3824,59.0
3825,59.0
3826,59.0
3827,57.99999999999999
3828,56.99999999999999
3829,56.99999999999999
3830,57.99999999999999
3831,56.99999999999999
3832,57.99999999999999
3833,57.99999999999999
3834,56.99999999999999
3835,57.99999999999999
3836,59.0
3837,59.0
3838,59.0
3839,59.0
3840,57.99999999999999
3841,59.0
3842,59.0
3843,57.99999999999999
3844,56.99999999999999
3845,56.99999999999999
3846,56.99999999999999
3847,56.00000000000001
3848,55.00000000000001
3849,55.00000000000001
3850,56.00000000000001
3851,56.99999999999999
3852,56.00000000000001
3853,56.00000000000001
3854,56.00000000000001
3855,56.00000000000001
3856,56.00000000000001
3857,56.00000000000001
3858,56.00000000000001
3859,56.99999999999999
3860,56.00000000000001
3861,55.00000000000001
3862,55.00000000000001
3863,54.0
3864,55.00000000000001
3865,56.00000000000001
3866,56.00000000000001
3867,56.99999999999999
3868,57.99999999999999
3869,59.0
3870,59.0
3871,60.0
3872,60.0
3873,60.0
3874,60.0
3875,61.0
3876,60.0
3877,60.0
3878,61.0
3879,61.0
3880,61.0
3881,62.0
3882,61.0
3883,60.0
3884,61.0
3885,62.0
3886,63.0
3887,62.0
3888,62.0
3889,62.0
3890,62.0
3891,61.0
3892,61.0
3893,61.0
3894,62.0
3895,62.0
3896,62.0
3897,61.0
3898,61.0
3899,61.0
3900,60.0
3901,60.0
3902,60.0
3903,60.0
3904,59.0
3905,57.99999999999999
3906,57.99999999999999
3907,57.99999999999999
3908,57.99999999999999
3909,56.99999999999999
3910,56.00000000000001
3911,56.00000000000001
3912,56.00000000000001
3913,56.00000000000001
3914,56.00000000000001
3915,56.00000000000001
3916,56.99999999999999
3917,56.99999999999999
3918,56.99999999999999
3919,57.99999999999999
3920,57.99999999999999
3921,57.99999999999999
3922,57.99999999999999
3923,57.99999999999999
3924,56.99999999999999
3925,56.99999999999999
3926,56.99999999999999
3927,56.99999999999999
3928,56.99999999999999
3929,56.00000000000001
3930,55.00000000000001
3931,55.00000000000001
3932,54.0
3933,54.0
3934,55.00000000000001
3935,55.00000000000001
3936,54.0
3937,54.0
3938,53.0
3939,52.0
3940,53.0
3941,53.0
3942,54.0
3943,54.0
3944,55.00000000000001
3945,55.00000000000001
3946,55.00000000000001
3947,55.00000000000001
3948,55.00000000000001
3949,55.00000000000001
3950,54.0
3951,53.0
3952,54.0
3953,55.00000000000001
3954,54.0
3955,54.0
3956,54.0
3957,53.0
3958,54.0
3959,54.0
3960,54.0
3961,55.00000000000001
3962,56.00000000000001
3963,56.00000000000001
3964,55.00000000000001
3965,54.0
3966,54.0
3967,54.0
3968,54.0
3969,53.0
3970,54.0
3971,54.0
3972,53.0
3973,53.0
3974,53.0
3975,53.0
3976,54.0
3977,55.00000000000001
3978,55.00000000000001
3979,55.00000000000001
3980,56.00000000000001
3981,56.00000000000001
3982,56.99999999999999
3983,57.99999999999999
3984,56.99999999999999
3985,56.00000000000001
3986,55.00000000000001
3987,55.00000000000001
3988,54.0
3989,55.00000000000001
3990,55.00000000000001
3991,56.00000000000001
3992,56.00000000000001
3993,56.00000000000001
3994,56.00000000000001
3995,56.00000000000001
3996,55.00000000000001
3997,56.00000000000001
3998,56.00000000000001
3999,55.00000000000001
4000,55.00000000000001
4001,54.0
4002,54.0
4003,54.0
4004,55.00000000000001
4005,56.00000000000001
4006,56.00000000000001
4007,56.00000000000001
4008,55.00000000000001
4009,55.00000000000001
4010,55.00000000000001
4011,54.0
4012,53.0
4013,52.0
4014,51.0
4015,50.0
4016,50.0
4017,49.0
4018,49.0
4019,48.0
4020,47.0
4021,48.0
4022,48.0
4023,47.0
4024,48.0
4025,49.0
4026,49.0
4027,50.0
4028,51.0
4029,52.0
4030,53.0
4031,54.0
4032,55.00000000000001
4033,56.00000000000001
4034,56.00000000000001
4035,55.00000000000001
4036,56.00000000000001
4037,56.99999999999999
4038,56.99999999999999
4039,56.99999999999999
4040,56.99999999999999
4041,56.00000000000001
4042,55.00000000000001
4043,56.00000000000001
4044,55.00000000000001
4045,56.00000000000001
4046,56.00000000000001
4047,56.00000000000001
4048,56.99999999999999
4049,56.99999999999999
4050,56.99999999999999
4051,57.99999999999999
4052,57.99999999999999
4053,56.99999999999999
4054,56.99999999999999
4055,56.00000000000001
4056,56.00000000000001
4057,56.99999999999999
4058,56.99999999999999
4059,56.99999999999999
4060,57.99999999999999
4061,57.99999999999999
4062,56.99999999999999
4063,57.99999999999999
4064,57.99999999999999
4065,57.99999999999999
4066,59.0
4067,59.0
4068,57.99999999999999
4069,59.0
4070,57.99999999999999
4071,56.99999999999999
4072,56.99999999999999
4073,56.99999999999999
4074,56.99999999999999
4075,56.99999999999999
4076,56.00000000000001
4077,55.00000000000001
4078,55.00000000000001
4079,56.00000000000001
4080,55.00000000000001
4081,55.00000000000001
4082,55.00000000000001
4083,55.00000000000001
4084,56.00000000000001
4085,56.99999999999999
4086,57.99999999999999
4087,59.0
4088,60.0
4089,59.0
4090,60.0
4091,60.0
4092,59.0
4093,59.0
4094,59.0
4095,57.99999999999999
4096,59.0
4097,59.0
4098,59.0
4099,60.0
4100,61.0
4101,62.0
4102,61.0
4103,61.0
4104,60.0
4105,59.0
4106,57.99999999999999
4107,57.99999999999999
4108,59.0
4109,59.0
4110,59.0
4111,60.0
4112,60.0
4113,61.0
4114,61.0
4115,62.0
4116,61.0
4117,62.0
4118,62.0
4119,62.0
4120,62.0
4121,61.0
4122,60.0
4123,61.0
4124,61.0
4125,60.0
4126,61.0
4127,60.0
4128,59.0
4129,59.0
4130,59.0
4131,57.99999999999999
4132,57.99999999999999
4133,56.99999999999999
4134,56.00000000000001
4135,56.99999999999999
4136,56.99999999999999
4137,56.00000000000001
4138,56.99999999999999
4139,57.99999999999999
4140,56.99999999999999
4141,57.99999999999999
4142,59.0
4143,57.99999999999999
4144,57.99999999999999
4145,56.99999999999999
4146,56.99999999999999
4147,57.99999999999999
4148,57.99999999999999
4149,57.99999999999999
4150,57.99999999999999
4151,57.99999999999999
4152,57.99999999999999
4153,59.0
4154,60.0
4155,61.0
4156,60.0
4157,59.0
4158,57.99999999999999
4159,56.99999999999999
4160,56.99999999999999
4161,56.00000000000001
4162,56.00000000000001
4163,56.00000000000001
4164,56.99999999999999
4165,57.99999999999999
4166,57.99999999999999
4167,57.99999999999999
4168,59.0
4169,59.0
4170,60.0
4171,61.0
4172,62.0
4173,61.0
4174,61.0
4175,61.0
4176,62.0
4177,63.0
4178,63.0
4179,62.0
4180,63.0
4181,63.0
4182,62.0
4183,61.0
4184,61.0
4185,60.0
4186,59.0
4187,57.99999999999999
4188,56.99999999999999
4189,57.99999999999999
4190,57.99999999999999
4191,56.99999999999999
4192,56.99999999999999
4193,56.00000000000001
4194,55.00000000000001
4195,55.00000000000001
4196,55.00000000000001
4197,55.00000000000001
4198,55.00000000000001
4199,55.00000000000001
4200,54.0
4201,53.0
4202,54.0
4203,54.0
4204,55.00000000000001
4205,56.00000000000001
4206,56.99999999999999
4207,56.99999999999999
4208,56.99999999999999
4209,57.99999999999999
4210,59.0
4211,57.99999999999999
4212,57.99999999999999
4213,57.99999999999999
4214,59.0
4215,57.99999999999999
4216,59.0
4217,57.99999999999999
4218,57.99999999999999
4219,59.0
4220,59.0
4221,59.0
4222,60.0
4223,60.0
4224,59.0
4225,60.0
4226,60.0
4227,60.0
4228,60.0
4229,59.0
4230,59.0
4231,60.0
4232,60.0
4233,60.0
4234,61.0
4235,61.0
4236,60.0
4237,61.0
4238,60.0
4239,60.0
4240,61.0
4241,61.0
4242,61.0
4243,62.0
4244,63.0
4245,64.0
4246,64.0
4247,64.0
4248,64.0
4249,65.0
4250,66.0
4251,66.0
4252,66.0
4253,66.0
4254,65.0
4255,65.0
4256,65.0
4257,65.0
4258,66.0
4259,67.0
4260,67.0
4261,68.0
4262,68.0
4263,67.0
4264,66.0
4265,65.0
4266,64.0
4267,63.0
4268,63.0
4269,62.0
4270,62.0
4271,62.0
4272,61.0
4273,61.0
4274,61.0
4275,60.0
4276,60.0
4277,59.0
4278,57.99999999999999
4279,57.99999999999999
4280,57.99999999999999
4281,56.99999999999999
4282,57.99999999999999
4283,59.0
4284,57.99999999999999
4285,59.0
4286,59.0
4287,60.0
4288,61.0
4289,61.0
4290,60.0
4291,60.0
4292,60.0
4293,60.0
4294,61.0
4295,61.0
4296,60.0
4297,60.0
4298,59.0
4299,57.99999999999999
4300,59.0
4301,60.0
4302,60.0
4303,60.0
4304,59.0
4305,57.99999999999999
4306,57.99999999999999
4307,57.99999999999999
4308,56.99999999999999
4309,56.99999999999999
4310,56.99999999999999
4311,56.99999999999999
4312,57.99999999999999
4313,56.99999999999999
4314,56.00000000000001
4315,56.99999999999999
4316,56.99999999999999
4317,57.99999999999999
4318,57.99999999999999
4319,57.99999999999999
4320,57.99999999999999
4321,59.0
4322,59.0
4323,57.99999999999999
4324,59.0
4325,59.0
4326,57.99999999999999
4327,59.0
4328,60.0
4329,60.0
4330,59.0
4331,59.0
4332,59.0
4333,59.0
4334,59.0
4335,59.0
4336,60.0
4337,60.0
4338,60.0
4339,60.0
4340,60.0
4341,59.0
4342,59.0
4343,59.0
4344,57.99999999999999
4345,57.99999999999999
4346,56.99999999999999
4347,56.00000000000001
4348,56.00000000000001
4349,55.00000000000001
4350,54.0
4351,53.0
4352,52.0
4353,52.0
4354,53.0
4355,53.0
4356,54.0
4357,55.00000000000001
4358,55.00000000000001
4359,54.0
4360,54.0
4361,54.0
4362,55.00000000000001
4363,56.00000000000001
4364,56.99999999999999
4365,57.99999999999999
4366,59.0
4367,60.0
4368,60.0
4369,61.0
4370,60.0
4371,59.0
4372,60.0
4373,61.0
4374,60.0
4375,60.0
4376,59.0
4377,59.0
4378,59.0
4379,60.0
4380,60.0
4381,61.0
4382,61.0
4383,60.0
4384,60.0
4385,60.0
4386,61.0
4387,61.0
4388,61.0
4389,60.0
4390,61.0
4391,61.0
4392,61.0
4393,62.0
4394,62.0
4395,62.0
4396,63.0
4397,63.0
4398,64.0
4399,65.0
4400,65.0
4401,64.0
4402,64.0
4403,64.0
4404,64.0
4405,65.0
4406,65.0
4407,65.0
4408,66.0
4409,65.0
4410,64.0
4411,65.0
4412,65.0
4413,66.0
4414,67.0
4415,67.0
4416,67.0
4417,67.0
4418,67.0
4419,67.0
4420,67.0
4421,66.0
4422,65.0
4423,66.0
4424,66.0
4425,66.0
4426,67.0
4427,66.0
4428,66.0
4429,67.0
4430,68.0
4431,67.0
4432,67.0
4433,67.0
4434,67.0
4435,67.0
4436,67.0
4437,66.0
4438,67.0
4439,66.0
4440,65.0
4441,65.0
4442,64.0
4443,63.0
4444,64.0
4445,64.0
4446,64.0
4447,64.0
4448,64.0
4449,64.0
4450,65.0
4451,66.0
4452,66.0
4453,65.0
4454,65.0
4455,65.0
4456,65.0
4457,65.0
4458,64.0
4459,65.0
4460,64.0
4461,63.0
4462,62.0
4463,62.0
4464,62.0
4465,62.0
4466,62.0
4467,61.0
4468,61.0
4469,60.0
4470,60.0
4471,60.0
4472,60.0
4473,59.0
4474,59.0
4475,59.0
4476,59.0
4477,60.0
4478,61.0
4479,60.0
4480,60.0
4481,60.0
4482,60.0
4483,61.0
4484,62.0
4485,61.0
4486,60.0
4487,60.0
4488,59.0
4489,59.0
4490,57.99999999999999
4491,59.0
4492,59.0
4493,57.99999999999999
4494,56.99999999999999
4495,57.99999999999999
4496,57.99999999999999
4497,57.99999999999999
4498,57.99999999999999
4499,56.99999999999999
4500,56.00000000000001
4501,56.99999999999999
4502,56.99999999999999
4503,56.99999999999999
4504,57.99999999999999
4505,57.99999999999999
4506,57.99999999999999
4507,56.99999999999999
4508,56.99999999999999
4509,56.99999999999999
4510,57.99999999999999
4511,57.99999999999999
4512,57.99999999999999
4513,57.99999999999999
4514,57.99999999999999
4515,56.99999999999999
4516,56.99999999999999
4517,56.99999999999999
4518,56.99999999999999
4519,56.99999999999999
4520,57.99999999999999
4521,57.99999999999999
4522,59.0
4523,57.99999999999999
4524,56.99999999999999
4525,56.99999999999999
4526,56.99999999999999
4527,56.99999999999999
4528,56.00000000000001
4529,56.00000000000001
4530,55.00000000000001
4531,56.00000000000001
4532,56.00000000000001
4533,56.99999999999999
4534,56.99999999999999
4535,56.99999999999999
4536,56.00000000000001
4537,56.99999999999999
4538,56.00000000000001
4539,56.99999999999999
4540,57.99999999999999
4541,57.99999999999999
4542,59.0
4543,60.0
4544,60.0
4545,59.0
4546,59.0
4547,60.0
4548,59.0
4549,60.0
4550,59.0
4551,57.99999999999999
4552,59.0
4553,59.0
4554,57.99999999999999
4555,56.99999999999999
4556,56.99999999999999
4557,56.00000000000001
4558,56.00000000000001
4559,55.00000000000001
4560,56.00000000000001
4561,56.99999999999999
4562,56.99999999999999
4563,56.00000000000001
4564,56.00000000000001
4565,56.00000000000001
4566,56.00000000000001
4567,56.99999999999999
4568,56.99999999999999
4569,56.99999999999999
4570,57.99999999999999
4571,59.0
4572,59.0
4573,60.0
4574,61.0
4575,62.0
4576,62.0
4577,62.0
4578,62.0
4579,62.0
4580,61.0
4581,60.0
4582,60.0
4583,60.0
4584,59.0
4585,60.0
4586,61.0
4587,61.0
4588,62.0
4589,63.0
4590,63.0
4591,63.0
4592,64.0
4593,65.0
4594,66.0
4595,66.0
4596,65.0
4597,65.0
4598,65.0
4599,65.0
4600,66.0
4601,65.0
4602,64.0
4603,64.0
4604,64.0
4605,63.0
4606,63.0
4607,64.0
4608,63.0
4609,64.0
4610,63.0
4611,62.0
4612,61.0
4613,61.0
4614,61.0
4615,62.0
4616,62.0
4617,61.0
4618,60.0
4619,60.0
4620,59.0
4621,60.0
4622,59.0
4623,59.0
4624,59.0
4625,59.0
4626,57.99999999999999
4627,59.0
4628,60.0
4629,59.0
4630,59.0
4631,57.99999999999999
4632,57.99999999999999
4633,57.99999999999999
4634,56.99999999999999
4635,56.00000000000001
4636,56.99999999999999
4637,56.99999999999999
4638,56.99999999999999
4639,56.99999999999999
4640,56.99999999999999
4641,56.99999999999999
4642,56.99999999999999
4643,56.99999999999999
4644,56.00000000000001
4645,56.00000000000001
4646,56.99999999999999
4647,56.00000000000001
4648,56.99999999999999
4649,56.00000000000001
4650,56.00000000000001
4651,56.99999999999999
4652,56.99999999999999
4653,56.99999999999999
4654,57.99999999999999
4655,59.0
4656,57.99999999999999
4657,59.0
4658,60.0
4659,60.0
4660,60.0
4661,59.0
4662,60.0
4663,61.0
4664,61.0
4665,60.0
4666,60.0
4667,60.0
4668,59.0
4669,60.0
4670,59.0
4671,57.99999999999999
4672,57.99999999999999
4673,57.99999999999999
4674,56.99999999999999
4675,56.99999999999999
4676,57.99999999999999
4677,57.99999999999999
4678,57.99999999999999
4679,57.99999999999999
4680,59.0
4681,59.0
4682,59.0
4683,57.99999999999999
4684,59.0
4685,57.99999999999999
4686,57.99999999999999
4687,57.99999999999999
4688,57.99999999999999
4689,56.99999999999999
4690,57.99999999999999
4691,56.99999999999999
4692,56.99999999999999
4693,56.99999999999999
4694,56.99999999999999
4695,56.99999999999999
4696,56.99999999999999
4697,56.99999999999999
4698,56.99999999999999
4699,57.99999999999999
4700,57.99999999999999
4701,57.99999999999999
4702,59.0
4703,59.0
4704,57.99999999999999
4705,59.0
4706,59.0
4707,57.99999999999999
4708,59.0
4709,59.0
4710,59.0
4711,60.0
4712,61.0
4713,60.0
4714,60.0
4715,60.0
4716,60.0
4717,60.0
4718,61.0
4719,61.0
4720,61.0
4721,61.0
4722,62.0
4723,63.0
4724,64.0
4725,63.0
4726,64.0
4727,64.0
4728,64.0
4729,64.0
4730,64.0
4731,65.0
4732,64.0
4733,63.0
4734,63.0
4735,64.0
4736,64.0
4737,63.0
4738,64.0
4739,64.0
4740,63.0
4741,64.0
4742,63.0
4743,62.0
4744,62.0
4745,62.0
4746,61.0
4747,62.0
4748,62.0
4749,62.0
4750,62.0
4751,61.0
4752,60.0
4753,61.0
4754,61.0
4755,60.0
4756,61.0
4757,61.0
4758,61.0
4759,62.0
4760,61.0
4761,62.0
4762,62.0
4763,61.0
4764,60.0
4765,61.0
4766,61.0
4767,60.0
4768,60.0
4769,59.0
4770,59.0
4771,60.0
4772,59.0
4773,57.99999999999999
4774,57.99999999999999
4775,57.99999999999999
4776,56.99999999999999
4777,56.99999999999999
4778,56.99999999999999
4779,57.99999999999999
4780,56.99999999999999
4781,57.99999999999999
4782,56.99999999999999
4783,57.99999999999999
4784,57.99999999999999
4785,59.0
4786,59.0
4787,59.0
4788,57.99999999999999
4789,59.0
4790,59.0
4791,59.0
4792,59.0
4793,59.0
4794,57.99999999999999
4795,57.99999999999999
4796,59.0
4797,57.99999999999999
4798,56.99999999999999
4799,56.00000000000001
4800,55.00000000000001
4801,56.00000000000001
4802,56.00000000000001
4803,55.00000000000001
4804,56.00000000000001
4805,56.00000000000001
4806,55.00000000000001
4807,56.00000000000001
4808,55.00000000000001
4809,54.0
4810,55.00000000000001
4811,55.00000000000001
4812,54.0
4813,55.00000000000001
4814,55.00000000000001
4815,55.00000000000001
4816,55.00000000000001
4817,56.00000000000001
4818,55.00000000000001
4819,55.00000000000001
4820,55.00000000000001
4821,54.0
4822,53.0
4823,52.0
4824,51.0
4825,51.0
4826,51.0
4827,50.0
4828,49.0
4829,50.0
4830,50.0
4831,50.0
4832,50.0
4833,51.0
4834,51.0
4835,51.0
4836,51.0
4837,52.0
4838,52.0
4839,51.0
4840,52.0
4841,52.0
4842,52.0
4843,52.0
4844,53.0
4845,53.0
4846,54.0
4847,53.0
4848,52.0
4849,53.0
4850,54.0
4851,54.0
4852,55.00000000000001
4853,55.00000000000001
4854,55.00000000000001
4855,55.00000000000001
4856,55.00000000000001
4857,55.00000000000001
4858,55.00000000000001
4859,54.0
4860,54.0
4861,53.0
4862,53.0
4863,53.0
4864,54.0
4865,53.0
4866,52.0
4867,53.0
4868,54.0
4869,54.0
4870,54.0
4871,53.0
4872,53.0
4873,54.0
4874,55.00000000000001
4875,54.0
4876,55.00000000000001
4877,55.00000000000001
4878,55.00000000000001
4879,55.00000000000001
4880,56.00000000000001
4881,55.00000000000001
4882,56.00000000000001
4883,56.00000000000001
4884,55.00000000000001
4885,55.00000000000001
4886,55.00000000000001
4887,54.0
4888,54.0
4889,53.0
4890,52.0
4891,52.0
4892,52.0
4893,51.0
4894,52.0
4895,52.0
4896,51.0
4897,52.0
4898,52.0
4899,52.0
4900,53.0
4901,53.0
4902,52.0
4903,53.0
4904,53.0
4905,53.0
4906,53.0
4907,52.0
4908,52.0
4909,53.0
4910,52.0
4911,51.0
4912,51.0
4913,51.0
4914,50.0
4915,50.0
4916,50.0
4917,49.0
4918,49.0
4919,48.0
4920,48.0
4921,48.0
4922,49.0
4923,49.0
4924,50.0
4925,50.0
4926,49.0
4927,49.0
4928,50.0
4929,50.0
4930,50.0
4931,49.0
4932,49.0
4933,49.0
4934,50.0
4935,49.0
4936,48.0
4937,48.0
4938,47.0
4939,47.0
4940,47.0
4941,46.0
4942,47.0
4943,48.0
4944,47.0
4945,48.0
4946,47.0
4947,47.0
4948,48.0
4949,48.0
4950,47.0
4951,48.0
4952,48.0
4953,48.0
4954,48.0
4955,49.0
4956,48.0
4957,48.0
4958,48.0
4959,48.0
4960,49.0
4961,50.0
4962,49.0
4963,50.0
4964,50.0
4965,50.0
4966,51.0
4967,51.0
4968,50.0
4969,50.0
4970,51.0
4971,52.0
4972,53.0
4973,53.0
4974,52.0
4975,53.0
4976,53.0
4977,53.0
4978,53.0
4979,53.0
4980,52.0
4981,52.0
4982,52.0
4983,51.0
4984,52.0
4985,52.0
4986,51.0
4987,52.0
4988,53.0
4989,53.0
4990,54.0
4991,55.00000000000001
4992,54.0
4993,55.00000000000001
4994,55.00000000000001
4995,54.0
4996,55.00000000000001
4997,55.00000000000001
4998,55.00000000000001
4999,56.00000000000001
5000,56.00000000000001
5001,55.00000000000001
5002,56.00000000000001
5003,55.00000000000001
5004,54.0
5005,54.0
5006,55.00000000000001
5007,55.00000000000001
5008,56.00000000000001
5009,55.00000000000001
5010,55.00000000000001
5011,55.00000000000001
5012,56.00000000000001
5013,55.00000000000001
5014,56.00000000000001
5015,56.00000000000001
5016,56.00000000000001
5017,56.99999999999999
5018,57.99999999999999
5019,59.0
5020,60.0
5021,61.0
5022,61.0
5023,61.0
5024,60.0
5025,60.0
5026,61.0
5027,62.0
5028,62.0
5029,62.0
5030,63.0
5031,63.0
5032,64.0
5033,64.0
5034,64.0
5035,65.0
5036,66.0
5037,65.0
5038,66.0
5039,67.0
5040,66.0
5041,67.0
5042,67.0
5043,66.0
5044,67.0
5045,67.0
5046,67.0
5047,68.0
5048,68.0
5049,67.0
5050,68.0
5051,68.0
5052,67.0
5053,66.0
5054,66.0
5055,66.0
5056,66.0
5057,66.0
5058,65.0
5059,66.0
5060,66.0
5061,66.0
5062,67.0
5063,67.0
5064,66.0
5065,66.0
5066,66.0
5067,65.0
5068,66.0
5069,67.0
5070,66.0
5071,66.0
5072,66.0
5073,65.0
5074,66.0
5075,65.0
5076,64.0
5077,63.0
5078,62.0
5079,62.0
5080,63.0
5081,64.0
5082,64.0
5083,65.0
5084,65.0
5085,65.0
5086,66.0
5087,66.0
5088,65.0
5089,66.0
5090,66.0
5091,66.0
5092,66.0
5093,65.0
5094,65.0
5095,66.0
5096,65.0
5097,64.0
5098,65.0
5099,65.0
5100,64.0
5101,65.0
5102,64.0
5103,64.0
5104,65.0
5105,65.0
5106,65.0
5107,65.0
5108,64.0
5109,64.0
5110,65.0
5111,66.0
5112,65.0
5113,66.0
5114,66.0
5115,65.0
5116,64.0
5117,63.0
5118,63.0
5119,62.0
5120,62.0
5121,61.0
5122,60.0
5123,60.0
5124,60.0
5125,60.0
5126,60.0
5127,59.0
5128,59.0
5129,59.0
5130,57.99999999999999
5131,57.99999999999999
5132,56.99999999999999
5133,56.00000000000001
5134,55.00000000000001
5135,55.00000000000001
5136,54.0
5137,54.0
5138,54.0
5139,53.0
5140,54.0
5141,54.0
5142,53.0
5143,54.0
5144,54.0
5145,53.0
5146,53.0
5147,52.0
5148,52.0
5149,53.0
5150,52.0
5151,51.0
5152,52.0
5153,52.0
5154,51.0
5155,51.0
5156,52.0
5157,51.0
5158,52.0
5159,52.0
5160,52.0
5161,52.0
5162,52.0
5163,52.0
5164,53.0
5165,53.0
5166,53.0
5167,53.0
5168,52.0
5169,52.0
5170,53.0
5171,53.0
5172,52.0
5173,53.0
5174,53.0
5175,53.0
5176,53.0
5177,53.0
5178,53.0
5179,53.0
5180,53.0
5181,52.0
5182,52.0
5183,52.0
5184,52.0
5185,52.0
5186,52.0
5187,51.0
5188,51.0
5189,50.0
5190,50.0
5191,50.0
5192,51.0
5193,51.0
5194,50.0
5195,49.0
5196,50.0
5197,51.0
5198,51.0
5199,51.0
5200,52.0
5201,52.0
5202,52.0
5203,53.0
5204,52.0
5205,51.0
5206,51.0
5207,51.0
5208,51.0
5209,52.0
5210,52.0
5211,51.0
5212,52.0
5213,52.0
5214,51.0
5215,51.0
5216,51.0
5217,52.0
5218,52.0
5219,53.0
5220,53.0
5221,53.0
5222,53.0
5223,54.0
5224,55.00000000000001
5225,55.00000000000001
5226,54.0
5227,55.00000000000001
5228,55.00000000000001
5229,55.00000000000001
5230,55.00000000000001
5231,56.00000000000001
5232,56.00000000000001
5233,56.99999999999999
5234,57.99999999999999
5235,56.99999999999999
5236,56.99999999999999
5237,56.99999999999999
5238,56.99999999999999
5239,57.99999999999999
5240,57.99999999999999
5241,56.99999999999999
5242,56.99999999999999
5243,56.00000000000001
5244,56.00000000000001
5245,56.99999999999999
5246,57.99999999999999
5247,59.0
5248,59.0
5249,59.0
5250,59.0
5251,60.0
5252,60.0
5253,60.0
5254,61.0
5255,61.0
5256,60.0
5257,61.0
5258,61.0
5259,61.0
5260,61.0
5261,60.0
5262,59.0
5263,59.0
5264,59.0
5265,59.0
5266,57.99999999999999
5267,59.0
5268,60.0
5269,60.0
5270,60.0
5271,60.0
5272,61.0
5273,61.0
5274,61.0
5275,61.0
5276,62.0
5277,62.0
5278,63.0
5279,62.0
5280,62.0
5281,63.0
5282,63.0
5283,63.0
5284,63.0
5285,62.0
5286,61.0
5287,62.0
5288,63.0
5289,63.0
5290,63.0
5291,63.0
5292,63.0
5293,64.0
5294,65.0
5295,66.0
5296,66.0
5297,66.0
5298,65.0
5299,65.0
5300,65.0
5301,64.0
5302,65.0
5303,64.0
5304,64.0
5305,65.0
5306,65.0
5307,66.0
5308,67.0
5309,67.0
5310,66.0
5311,67.0
5312,66.0
5313,65.0
5314,66.0
5315,67.0
5316,68.0
5317,68.0
5318,68.0
5319,68.0
5320,68.0
5321,68.0
5322,68.0
5323,68.0
5324,67.0
5325,67.0
5326,68.0
5327,68.0
5328,67.0
5329,67.0
5330,68.0
5331,67.0
5332,67.0
5333,66.0
5334,65.0
5335,66.0
5336,67.0
5337,68.0
5338,68.0
5339,68.0
5340,68.0
5341,69.0
5342,69.0
5343,70.0
5344,69.0
5345,68.0
5346,67.0
5347,67.0
5348,66.0
5349,65.0
5350,65.0
5351,64.0
5352,63.0
5353,63.0
5354,63.0
5355,62.0
5356,63.0
5357,63.0
5358,62.0
5359,62.0
5360,62.0
