pointer,OQ818328,NC_015934
2338,95.0,63.0
2339,95.0,62.0
2340,96.0,62.0
2341,96.0,61.0
2342,96.0,61.0
2343,96.0,62.0
2344,96.0,63.0
2345,96.0,63.0
2346,96.0,62.0
2347,96.0,62.0
2348,95.0,61.0
2349,95.0,61.0
2350,95.0,61.0
2351,95.0,61.0
2352,95.0,62.0
2353,95.0,62.0
2354,94.0,61.0
2355,94.0,62.0
2356,94.0,62.0
2357,94.0,61.0
2358,94.0,60.0
2359,94.0,60.0
2360,94.0,60.0
2361,94.0,60.0
2362,94.0,60.0
2363,94.0,61.0
2364,94.0,61.0
2365,94.0,62.0
2366,94.0,61.0
2367,94.0,60.0
2368,94.0,60.0
2369,94.0,61.0
2370,95.0,61.0
2371,95.0,61.0
2372,94.0,61.0
2373,94.0,62.0
2374,94.0,62.0
2375,94.0,61.0
2376,95.0,61.0
2377,95.0,61.0
2378,95.0,61.0
2379,95.0,62.0
2380,95.0,61.0
2381,95.0,61.0
2382,96.0,62.0
2383,96.0,62.0
2384,96.0,61.0
2385,96.0,61.0
2386,96.0,61.0
2387,96.0,61.0
2388,96.0,62.0
2389,96.0,62.0
2390,96.0,61.0
2391,96.0,62.0
2392,96.0,62.0
2393,96.0,62.0
2394,96.0,63.0
2395,96.0,63.0
2396,96.0,62.0
2397,96.0,62.0
2398,96.0,62.0
2399,95.0,61.0
2400,95.0,62.0
2401,95.0,63.0
2402,95.0,62.0
2403,95.0,63.0
2404,95.0,63.0
2405,95.0,64.0
2406,95.0,65.0
2407,95.0,66.0
2408,95.0,65.0
2409,94.0,66.0
2410,94.0,66.0
2411,94.0,65.0
2412,94.0,65.0
2413,94.0,66.0
2414,94.0,65.0
2415,94.0,66.0
2416,94.0,66.0
2417,94.0,65.0
2418,95.0,66.0
2419,95.0,66.0
2420,95.0,65.0
2421,95.0,65.0
2422,95.0,66.0
2423,95.0,67.0
2424,95.0,68.0
2425,95.0,67.0
2426,95.0,67.0
2427,95.0,67.0
2428,95.0,68.0
2429,95.0,67.0
2430,95.0,68.0
2431,95.0,69.0
2432,95.0,69.0
2433,95.0,70.0
2434,95.0,71.0
2435,95.0,70.0
2436,95.0,71.0
2437,95.0,72.0
2438,95.0,71.0
2439,95.0,72.0
2440,95.0,73.0
2441,95.0,73.0
2442,95.0,73.0
2443,95.0,72.0
2444,95.0,71.0
2445,95.0,70.0
2446,95.0,71.0
2447,95.0,70.0
2448,96.0,70.0
2449,96.0,70.0
2450,96.0,70.0
2451,96.0,69.0
2452,96.0,68.0
2453,96.0,67.0
2454,97.0,68.0
2455,97.0,68.0
2456,97.0,67.0
2457,97.0,68.0
2458,97.0,69.0
2459,97.0,68.0
2460,97.0,67.0
2461,97.0,67.0
2462,97.0,66.0
2463,97.0,66.0
2464,97.0,66.0
2465,97.0,65.0
2466,97.0,66.0
2467,97.0,67.0
2468,97.0,66.0
2469,97.0,66.0
2470,97.0,66.0
2471,97.0,66.0
2472,98.0,66.0
2473,98.0,66.0
2474,97.97979797979798,65.0
2475,97.95918367346938,65.0
2476,97.9381443298969,64.0
2477,96.90721649484536,63.0
2478,96.90721649484536,62.0
2479,96.90721649484536,62.0
2480,96.90721649484536,63.0
2481,96.90721649484536,63.0
2482,96.90721649484536,63.0
2483,95.87628865979381,63.0
2484,95.87628865979381,63.0
2485,95.87628865979381,62.0
2486,94.84536082474226,61.0
2487,94.84536082474226,60.0
2488,94.84536082474226,59.0
2489,94.84536082474226,59.0
2490,94.84536082474226,59.0
2491,94.84536082474226,57.99999999999999
2492,94.84536082474226,56.99999999999999
2493,94.84536082474226,56.00000000000001
2494,94.84536082474226,56.00000000000001
2495,94.84536082474226,56.00000000000001
2496,94.84536082474226,56.99999999999999
2497,94.84536082474226,57.99999999999999
2498,94.84536082474226,57.99999999999999
2499,95.87628865979381,57.99999999999999
2500,95.87628865979381,57.99999999999999
2501,94.84536082474226,56.99999999999999
2502,94.84536082474226,57.99999999999999
2503,94.79166666666666,56.99999999999999
2504,94.79166666666666,56.99999999999999
2505,94.79166666666666,56.00000000000001
2506,94.79166666666666,56.00000000000001
2507,94.79166666666666,56.00000000000001
2508,94.79166666666666,56.00000000000001
2509,95.83333333333334,55.00000000000001
2510,95.83333333333334,55.00000000000001
2511,95.83333333333334,56.00000000000001
2512,95.83333333333334,56.00000000000001
2513,95.83333333333334,56.00000000000001
2514,95.83333333333334,56.99999999999999
2515,95.83333333333334,56.00000000000001
2516,95.83333333333334,56.00000000000001
2517,95.83333333333334,56.99999999999999
2518,95.83333333333334,56.99999999999999
2519,95.83333333333334,56.99999999999999
2520,94.79166666666666,57.99999999999999
2521,94.79166666666666,57.99999999999999
2522,94.79166666666666,57.99999999999999
2523,94.79166666666666,57.99999999999999
2524,94.79166666666666,56.99999999999999
2525,94.79166666666666,57.99999999999999
2526,94.79166666666666,56.99999999999999
2527,94.79166666666666,56.99999999999999
2528,94.79166666666666,56.00000000000001
2529,94.79166666666666,56.00000000000001
2530,94.79166666666666,55.00000000000001
2531,94.79166666666666,54.0
2532,94.79166666666666,54.0
2533,94.79166666666666,54.0
2534,94.79166666666666,54.0
2535,94.79166666666666,54.0
2536,94.79166666666666,54.0
2537,94.79166666666666,54.0
2538,94.79166666666666,55.00000000000001
2539,94.79166666666666,55.00000000000001
2540,94.79166666666666,55.00000000000001
2541,94.79166666666666,56.00000000000001
2542,94.79166666666666,56.00000000000001
2543,94.79166666666666,56.99999999999999
2544,94.79166666666666,56.99999999999999
2545,94.79166666666666,57.99999999999999
2546,94.79166666666666,57.99999999999999
2547,94.79166666666666,57.99999999999999
2548,94.79166666666666,59.0
2549,94.79166666666666,59.0
2550,94.79166666666666,57.99999999999999
2551,94.79166666666666,59.0
2552,94.79166666666666,60.0
2553,94.79166666666666,60.0
2554,94.79166666666666,60.0
2555,94.79166666666666,60.0
2556,94.79166666666666,60.0
2557,94.79166666666666,60.0
2558,94.79166666666666,60.0
2559,94.79166666666666,61.0
2560,94.79166666666666,62.0
2561,94.79166666666666,63.0
2562,94.79166666666666,64.0
2563,94.79166666666666,64.0
2564,94.79166666666666,64.0
2565,94.79166666666666,64.0
2566,94.79166666666666,63.0
2567,94.79166666666666,62.0
2568,94.79166666666666,63.0
2569,94.79166666666666,63.0
2570,94.79166666666666,63.0
2571,94.79166666666666,62.0
2572,94.79166666666666,62.0
2573,94.79166666666666,62.0
2574,94.84536082474226,62.0
2575,94.89795918367348,62.0
2576,94.94949494949495,62.0
2577,95.95959595959596,62.0
2578,95.95959595959596,62.0
2579,95.95959595959596,61.0
2580,95.95959595959596,60.0
2581,95.95959595959596,59.0
2582,95.95959595959596,59.0
2583,96.96969696969697,59.0
2584,96.96969696969697,59.0
2585,96.96969696969697,60.0
2586,97.97979797979798,60.0
2587,97.97979797979798,61.0
2588,97.97979797979798,62.0
2589,97.97979797979798,62.0
2590,97.97979797979798,63.0
2591,97.97979797979798,64.0
2592,97.97979797979798,64.0
2593,97.97979797979798,64.0
2594,97.97979797979798,64.0
2595,97.97979797979798,63.0
2596,97.97979797979798,63.0
2597,97.97979797979798,63.0
2598,97.97979797979798,62.0
2599,97.97979797979798,63.0
2600,97.97979797979798,63.0
2601,98.98989898989899,64.0
2602,98.98989898989899,63.0
2603,99.0,64.0
2604,99.0,63.0
2605,99.0,63.0
2606,99.0,62.0
2607,99.0,62.0
2608,99.0,62.0
2609,99.0,62.0
2610,99.0,62.0
2611,99.0,62.0
2612,99.0,62.0
2613,99.0,61.0
2614,99.0,61.0
2615,99.0,62.0
2616,99.0,62.0
2617,99.0,61.0
2618,99.0,60.0
2619,99.0,59.0
2620,100.0,57.99999999999999
2621,100.0,56.99999999999999
2622,100.0,56.00000000000001
2623,100.0,56.00000000000001
2624,100.0,56.99999999999999
2625,99.0,56.00000000000001
2626,99.0,56.99999999999999
2627,99.0,56.99999999999999
2628,99.0,56.99999999999999
2629,99.0,56.99999999999999
2630,99.0,56.99999999999999
2631,98.0,57.99999999999999
2632,98.0,59.0
2633,98.0,59.0
2634,98.0,59.0
2635,98.0,59.0
2636,98.0,59.0
2637,98.0,57.99999999999999
2638,98.0,56.99999999999999
2639,98.0,56.00000000000001
2640,98.0,56.00000000000001
2641,98.0,56.00000000000001
2642,98.0,56.00000000000001
2643,98.0,55.00000000000001
2644,98.0,56.00000000000001
2645,98.0,56.00000000000001
2646,98.0,56.00000000000001
2647,98.0,56.99999999999999
2648,98.0,56.99999999999999
2649,98.0,56.00000000000001
2650,98.0,56.99999999999999
2651,98.0,56.99999999999999
2652,98.0,56.00000000000001
2653,98.0,56.99999999999999
2654,98.0,56.99999999999999
2655,98.0,56.99999999999999
2656,98.0,57.99999999999999
2657,98.0,57.99999999999999
2658,98.0,57.99999999999999
2659,98.0,57.99999999999999
2660,98.0,56.99999999999999
2661,98.0,56.99999999999999
2662,98.0,56.99999999999999
2663,98.0,56.99999999999999
2664,98.0,56.00000000000001
2665,98.0,56.00000000000001
2666,98.0,56.99999999999999
2667,98.0,56.99999999999999
2668,98.0,56.99999999999999
2669,98.0,56.00000000000001
2670,97.0,55.00000000000001
2671,97.0,55.00000000000001
2672,97.0,55.00000000000001
2673,96.0,54.0
2674,96.0,55.00000000000001
2675,96.0,56.00000000000001
2676,96.0,56.00000000000001
2677,96.0,56.99999999999999
2678,96.0,57.99999999999999
2679,96.0,57.99999999999999
2680,96.0,57.99999999999999
2681,96.0,57.99999999999999
2682,96.0,56.99999999999999
2683,96.0,56.00000000000001
2684,96.0,56.99999999999999
2685,95.0,56.00000000000001
2686,95.0,56.00000000000001
2687,95.0,55.00000000000001
2688,94.0,54.0
2689,94.0,53.0
2690,94.0,52.0
2691,94.0,52.0
2692,94.0,53.0
2693,94.0,54.0
2694,94.0,54.0
2695,94.0,54.0
2696,94.0,54.0
2697,94.0,53.0
2698,94.0,53.0
2699,94.0,53.0
2700,94.0,52.0
2701,94.0,51.0
2702,94.0,52.0
2703,94.0,51.0
2704,94.0,51.0
2705,94.0,51.0
2706,94.0,51.0
2707,94.0,51.0
2708,94.0,52.0
2709,94.0,53.0
2710,94.0,53.0
2711,94.0,53.0
2712,94.0,52.0
2713,94.0,53.0
2714,94.0,53.0
2715,94.0,52.0
2716,94.0,51.0
2717,94.0,51.0
2718,94.0,51.0
2719,94.0,51.0
2720,94.0,52.0
2721,94.0,52.0
2722,94.0,53.0
2723,94.0,53.0
2724,94.0,52.0
2725,95.0,53.0
2726,95.0,53.0
2727,95.0,53.0
2728,95.0,53.0
2729,95.0,54.0
2730,95.0,55.00000000000001
2731,96.0,54.0
2732,96.0,53.0
2733,96.0,52.0
2734,96.0,52.0
2735,96.0,53.0
2736,95.0,52.0
2737,95.0,53.0
2738,95.0,54.0
2739,95.0,54.0
2740,95.0,54.0
2741,95.0,54.0
2742,95.0,53.0
2743,95.0,53.0
2744,95.0,52.0
2745,95.0,51.0
2746,95.0,50.0
2747,95.0,50.0
2748,95.0,50.0
2749,95.0,50.0
2750,95.0,50.0
2751,95.0,49.0
2752,95.0,50.0
2753,95.0,50.0
2754,95.0,49.0
2755,95.0,49.0
2756,95.0,49.0
2757,95.0,48.0
2758,95.0,47.0
2759,95.0,47.0
2760,95.0,47.0
2761,95.0,47.0
2762,95.0,47.0
2763,95.0,46.0
2764,95.0,46.0
2765,95.0,47.0
2766,95.0,47.0
2767,95.0,47.0
2768,95.0,46.0
2769,95.0,46.0
2770,96.0,47.0
2771,96.0,48.0
2772,95.0,47.0
2773,96.0,48.0
2774,96.0,48.0
2775,95.0,47.0
2776,95.0,48.0
2777,95.0,48.0
2778,95.0,47.0
2779,95.0,47.0
2780,95.0,47.0
2781,95.0,47.0
2782,95.0,48.0
2783,95.0,49.0
2784,95.0,49.0
2785,96.0,50.0
2786,96.0,51.0
2787,96.0,52.0
2788,97.0,53.0
2789,97.0,54.0
2790,97.0,55.00000000000001
2791,97.0,55.00000000000001
2792,97.0,55.00000000000001
2793,97.0,55.00000000000001
2794,97.0,54.0
2795,97.0,55.00000000000001
2796,97.0,54.0
2797,97.0,55.00000000000001
2798,97.0,56.00000000000001
2799,97.0,56.00000000000001
2800,97.0,56.99999999999999
2801,97.0,57.99999999999999
2802,97.0,57.99999999999999
2803,97.0,59.0
2804,97.0,60.0
2805,97.0,60.0
2806,97.0,61.0
2807,97.0,60.0
2808,97.0,60.0
2809,97.0,60.0
2810,97.0,60.0
2811,97.0,59.0
2812,97.0,59.0
2813,97.0,59.0
2814,97.0,57.99999999999999
2815,97.0,59.0
2816,97.0,60.0
2817,97.0,60.0
2818,97.0,61.0
2819,97.0,62.0
2820,97.0,62.0
2821,97.0,63.0
2822,97.0,63.0
2823,97.0,62.0
2824,97.0,63.0
2825,97.0,63.0
2826,97.0,62.0
2827,97.0,62.0
2828,97.0,63.0
2829,97.0,62.0
2830,97.0,62.0
2831,97.0,63.0
2832,97.0,63.0
2833,97.0,63.0
2834,97.0,62.0
2835,97.0,61.0
2836,98.0,61.0
2837,98.0,60.0
2838,98.0,59.0
2839,98.0,59.0
2840,98.0,57.99999999999999
2841,97.0,56.99999999999999
2842,97.0,56.99999999999999
2843,97.0,56.99999999999999
2844,97.0,56.99999999999999
2845,97.0,57.99999999999999
2846,97.0,59.0
2847,97.0,59.0
2848,97.0,57.99999999999999
2849,97.0,59.0
2850,97.0,59.0
2851,97.0,60.0
2852,97.0,60.0
2853,97.0,60.0
2854,97.0,61.0
2855,97.0,60.0
2856,96.0,60.0
2857,96.0,61.0
2858,96.0,62.0
2859,95.0,62.0
2860,94.94949494949495,62.0
2861,94.89795918367348,61.0
2862,94.84536082474226,60.0
2863,94.79166666666666,60.0
2864,94.79166666666666,60.0
2865,94.79166666666666,60.0
2866,94.79166666666666,59.0
2867,94.79166666666666,60.0
2868,94.79166666666666,61.0
2869,94.79166666666666,61.0
2870,94.79166666666666,61.0
2871,94.79166666666666,60.0
2872,95.83333333333334,60.0
2873,95.83333333333334,60.0
2874,95.83333333333334,59.0
2875,95.83333333333334,60.0
2876,95.83333333333334,60.0
2877,95.83333333333334,60.0
2878,95.78947368421052,60.0
2879,95.74468085106383,60.0
2880,95.74468085106383,60.0
2881,95.74468085106383,60.0
2882,95.74468085106383,60.0
2883,95.74468085106383,59.0
2884,95.74468085106383,59.0
2885,95.74468085106383,59.0
2886,95.74468085106383,57.99999999999999
2887,95.74468085106383,57.99999999999999
2888,95.74468085106383,57.99999999999999
2889,94.68085106382979,56.99999999999999
2890,94.68085106382979,56.99999999999999
2891,94.68085106382979,56.99999999999999
2892,94.68085106382979,56.00000000000001
2893,94.68085106382979,56.00000000000001
2894,94.68085106382979,56.99999999999999
2895,94.68085106382979,56.00000000000001
2896,94.68085106382979,56.99999999999999
2897,94.68085106382979,56.99999999999999
2898,94.68085106382979,56.00000000000001
2899,94.68085106382979,55.00000000000001
2900,94.68085106382979,55.00000000000001
2901,94.68085106382979,54.0
2902,94.68085106382979,54.0
2903,94.68085106382979,53.0
2904,93.61702127659575,52.0
2905,93.61702127659575,52.0
2906,93.61702127659575,52.0
2907,93.61702127659575,52.0
2908,93.61702127659575,52.0
2909,93.61702127659575,52.0
2910,93.61702127659575,51.0
2911,93.61702127659575,51.0
2912,93.61702127659575,51.0
2913,93.61702127659575,51.0
2914,93.61702127659575,52.0
2915,93.61702127659575,52.0
2916,93.61702127659575,52.0
2917,93.61702127659575,52.0
2918,93.61702127659575,51.0
2919,93.61702127659575,50.0
2920,93.61702127659575,50.0
2921,93.61702127659575,50.0
2922,93.61702127659575,50.0
2923,93.61702127659575,51.0
2924,93.61702127659575,51.0
2925,92.5531914893617,50.0
2926,92.5531914893617,51.0
2927,92.5531914893617,51.0
2928,92.47311827956989,50.0
2929,92.3913043478261,50.0
2930,92.3076923076923,49.0
2931,92.22222222222223,48.0
2932,92.13483146067416,48.0
2933,92.04545454545455,48.0
2934,91.95402298850574,48.0
2935,91.86046511627907,48.0
2936,91.76470588235294,48.0
2937,91.76470588235294,49.0
2938,91.76470588235294,50.0
2939,91.76470588235294,51.0
2940,90.58823529411765,52.0
2941,91.76470588235294,52.0
2942,91.76470588235294,53.0
2943,91.76470588235294,53.0
2944,91.76470588235294,53.0
2945,91.76470588235294,52.0
2946,91.76470588235294,52.0
2947,91.76470588235294,51.0
2948,91.76470588235294,51.0
2949,91.76470588235294,50.0
2950,91.76470588235294,49.0
2951,91.76470588235294,48.0
2952,90.58823529411765,47.0
2953,90.58823529411765,46.0
2954,90.58823529411765,45.0
2955,90.58823529411765,45.0
2956,91.76470588235294,44.0
2957,91.76470588235294,43.0
2958,91.76470588235294,42.0
2959,92.94117647058823,42.0
2960,93.02325581395348,43.0
2961,93.10344827586206,44.0
2962,93.18181818181817,45.0
2963,93.25842696629213,46.0
2964,93.25842696629213,46.0
2965,93.25842696629213,45.0
2966,93.25842696629213,45.0
2967,93.25842696629213,45.0
2968,93.25842696629213,44.0
2969,93.25842696629213,45.0
2970,93.25842696629213,45.0
2971,93.25842696629213,46.0
2972,93.25842696629213,47.0
2973,93.25842696629213,46.0
2974,93.25842696629213,47.0
2975,94.3820224719101,46.0
2976,93.25842696629213,45.0
2977,93.25842696629213,45.0
2978,93.33333333333333,46.0
2979,93.4065934065934,47.0
2980,93.4065934065934,47.0
2981,93.4065934065934,47.0
2982,93.4065934065934,46.0
2983,93.4065934065934,46.0
2984,93.4065934065934,46.0
2985,93.4065934065934,46.0
2986,93.4065934065934,47.0
2987,93.4065934065934,47.0
2988,92.3076923076923,47.0
2989,93.4065934065934,48.0
2990,93.4065934065934,48.0
2991,93.4065934065934,47.0
2992,93.4065934065934,47.0
2993,93.4065934065934,46.0
2994,93.4065934065934,46.0
2995,93.4065934065934,47.0
2996,93.4065934065934,47.0
2997,93.4065934065934,47.0
2998,93.4065934065934,47.0
2999,93.4065934065934,48.0
3000,93.4065934065934,47.0
3001,93.4065934065934,47.0
3002,93.4065934065934,46.0
3003,92.3076923076923,46.0
3004,93.4065934065934,47.0
3005,93.4065934065934,48.0
3006,93.4065934065934,47.0
3007,93.4065934065934,48.0
3008,93.4065934065934,48.0
3009,93.4065934065934,47.0
3010,93.4065934065934,47.0
3011,93.4065934065934,48.0
3012,93.4065934065934,48.0
3013,93.4065934065934,48.0
3014,93.4065934065934,48.0
3015,93.4065934065934,47.0
3016,93.4065934065934,47.0
3017,93.4065934065934,48.0
3018,93.4065934065934,48.0
3019,93.4065934065934,49.0
3020,93.4065934065934,49.0
3021,93.4065934065934,48.0
3022,93.4065934065934,48.0
3023,93.4065934065934,48.0
3024,93.4065934065934,47.0
3025,94.5054945054945,48.0
3026,94.5054945054945,48.0
3027,94.5054945054945,48.0
3028,94.56521739130434,49.0
3029,94.6236559139785,49.0
3030,93.61702127659575,50.0
3031,93.6842105263158,50.0
3032,93.75,51.0
3033,92.78350515463917,51.0
3034,92.85714285714286,52.0
3035,92.92929292929293,53.0
3036,93.0,54.0
3037,93.0,53.0
3038,93.0,53.0
3039,93.0,52.0
3040,94.0,51.0
3041,94.0,51.0
3042,93.0,50.0
3043,93.0,51.0
3044,93.0,52.0
3045,93.0,52.0
3046,93.0,51.0
3047,93.0,51.0
3048,92.0,52.0
3049,92.0,53.0
3050,92.0,54.0
3051,92.0,54.0
3052,93.0,54.0
3053,93.0,55.00000000000001
3054,93.0,55.00000000000001
3055,93.0,55.00000000000001
3056,93.0,56.00000000000001
3057,93.0,56.00000000000001
3058,93.0,56.00000000000001
3059,93.0,55.00000000000001
3060,92.0,55.00000000000001
3061,92.0,54.0
3062,92.0,54.0
3063,92.0,54.0
3064,92.0,55.00000000000001
3065,92.0,56.00000000000001
3066,92.0,56.99999999999999
3067,92.0,56.99999999999999
3068,92.0,57.99999999999999
3069,92.0,56.99999999999999
3070,92.0,56.99999999999999
3071,92.0,56.00000000000001
3072,92.0,55.00000000000001
3073,92.0,55.00000000000001
3074,92.0,54.0
3075,92.0,54.0
3076,93.0,54.0
3077,93.0,54.0
3078,93.0,54.0
3079,93.0,54.0
3080,93.0,55.00000000000001
3081,93.0,56.00000000000001
3082,92.92929292929293,56.00000000000001
3083,92.85714285714286,56.00000000000001
3084,92.78350515463917,55.00000000000001
3085,92.78350515463917,55.00000000000001
3086,92.78350515463917,55.00000000000001
3087,92.78350515463917,54.0
3088,93.81443298969072,53.0
3089,93.81443298969072,52.0
3090,93.81443298969072,51.0
3091,93.81443298969072,51.0
3092,93.81443298969072,52.0
3093,93.81443298969072,53.0
3094,93.81443298969072,53.0
3095,93.81443298969072,53.0
3096,93.81443298969072,53.0
3097,93.81443298969072,52.0
3098,92.78350515463917,52.0
3099,91.75257731958763,52.0
3100,91.75257731958763,53.0
3101,91.75257731958763,53.0
3102,91.75257731958763,53.0
3103,92.78350515463917,53.0
3104,92.78350515463917,53.0
3105,92.78350515463917,52.0
3106,92.78350515463917,53.0
3107,92.78350515463917,53.0
3108,92.78350515463917,52.0
3109,92.78350515463917,53.0
3110,92.78350515463917,54.0
3111,92.78350515463917,54.0
3112,92.78350515463917,54.0
3113,92.78350515463917,54.0
3114,92.78350515463917,53.0
3115,92.78350515463917,54.0
3116,92.78350515463917,54.0
3117,92.78350515463917,53.0
3118,92.78350515463917,54.0
3119,92.78350515463917,54.0
3120,92.78350515463917,53.0
3121,92.78350515463917,54.0
3122,92.78350515463917,54.0
3123,92.78350515463917,53.0
3124,92.78350515463917,54.0
3125,92.78350515463917,54.0
3126,92.78350515463917,54.0
3127,92.78350515463917,53.0
3128,92.78350515463917,52.0
3129,92.78350515463917,52.0
3130,93.81443298969072,52.0
3131,93.81443298969072,53.0
3132,92.78350515463917,52.0
3133,93.81443298969072,53.0
3134,93.81443298969072,53.0
3135,93.81443298969072,52.0
3136,93.81443298969072,52.0
3137,93.81443298969072,53.0
3138,93.81443298969072,52.0
3139,93.81443298969072,53.0
3140,93.81443298969072,54.0
3141,93.81443298969072,55.00000000000001
3142,94.84536082474226,56.00000000000001
3143,94.84536082474226,56.00000000000001
3144,94.84536082474226,55.00000000000001
3145,94.84536082474226,55.00000000000001
3146,94.84536082474226,56.00000000000001
3147,94.84536082474226,56.00000000000001
3148,95.87628865979381,56.00000000000001
3149,95.87628865979381,56.00000000000001
3150,95.87628865979381,55.00000000000001
3151,95.87628865979381,55.00000000000001
3152,95.87628865979381,55.00000000000001
3153,95.87628865979381,55.00000000000001
3154,95.87628865979381,56.00000000000001
3155,94.84536082474226,56.00000000000001
3156,94.84536082474226,55.00000000000001
3157,94.84536082474226,56.00000000000001
3158,94.84536082474226,56.99999999999999
3159,94.84536082474226,56.99999999999999
3160,95.87628865979381,56.99999999999999
3161,95.87628865979381,57.99999999999999
3162,95.87628865979381,57.99999999999999
3163,95.87628865979381,57.99999999999999
3164,95.87628865979381,57.99999999999999
3165,95.87628865979381,56.99999999999999
3166,95.87628865979381,56.99999999999999
3167,95.87628865979381,56.99999999999999
3168,94.84536082474226,56.00000000000001
3169,94.84536082474226,56.99999999999999
3170,94.84536082474226,56.00000000000001
3171,93.81443298969072,56.00000000000001
3172,93.81443298969072,56.99999999999999
3173,93.81443298969072,56.99999999999999
3174,93.81443298969072,56.99999999999999
3175,93.81443298969072,56.99999999999999
3176,93.81443298969072,57.99999999999999
3177,93.81443298969072,57.99999999999999
3178,93.81443298969072,57.99999999999999
3179,93.81443298969072,57.99999999999999
3180,93.81443298969072,57.99999999999999
3181,93.81443298969072,57.99999999999999
3182,93.87755102040816,59.0
3183,92.92929292929293,59.0
3184,93.0,59.0
3185,93.0,57.99999999999999
3186,92.0,56.99999999999999
3187,92.0,56.99999999999999
3188,92.0,56.99999999999999
3189,92.0,56.99999999999999
3190,92.0,56.99999999999999
3191,92.0,56.99999999999999
3192,92.0,56.00000000000001
3193,92.0,56.00000000000001
3194,92.0,56.00000000000001
3195,92.0,55.00000000000001
3196,92.0,54.0
3197,92.0,55.00000000000001
3198,93.0,55.00000000000001
3199,94.0,54.0
3200,94.0,54.0
3201,94.0,55.00000000000001
3202,94.0,55.00000000000001
3203,94.0,56.00000000000001
3204,94.0,55.00000000000001
3205,94.0,55.00000000000001
3206,94.0,55.00000000000001
3207,94.0,55.00000000000001
3208,94.0,56.00000000000001
3209,94.0,56.00000000000001
3210,94.0,55.00000000000001
3211,94.0,55.00000000000001
3212,94.0,56.00000000000001
3213,94.0,55.00000000000001
3214,94.0,56.00000000000001
3215,94.0,56.00000000000001
3216,94.0,55.00000000000001
3217,94.0,56.00000000000001
3218,94.0,56.00000000000001
3219,94.0,56.00000000000001
3220,94.0,56.99999999999999
3221,94.0,56.99999999999999
3222,94.0,56.99999999999999
3223,94.0,56.99999999999999
3224,94.0,56.00000000000001
3225,94.0,55.00000000000001
3226,94.0,55.00000000000001
3227,94.0,56.00000000000001
3228,94.0,56.00000000000001
3229,94.0,56.99999999999999
3230,94.0,56.99999999999999
3231,94.0,56.00000000000001
3232,95.0,56.99999999999999
3233,95.0,56.99999999999999
3234,95.0,56.99999999999999
3235,95.0,57.99999999999999
3236,95.0,56.99999999999999
3237,95.0,56.00000000000001
3238,95.0,56.00000000000001
3239,95.0,56.00000000000001
3240,95.0,55.00000000000001
3241,95.0,55.00000000000001
3242,95.0,55.00000000000001
3243,95.0,54.0
3244,95.0,55.00000000000001
3245,95.0,56.00000000000001
3246,95.0,55.00000000000001
3247,95.0,56.00000000000001
3248,95.0,56.00000000000001
3249,95.0,55.00000000000001
3250,95.0,56.00000000000001
3251,95.0,56.99999999999999
3252,95.0,56.99999999999999
3253,95.0,56.00000000000001
3254,95.0,55.00000000000001
3255,96.0,56.00000000000001
3256,96.0,56.00000000000001
3257,96.0,56.00000000000001
3258,96.0,55.00000000000001
3259,96.0,56.00000000000001
3260,96.0,55.00000000000001
3261,96.0,54.0
3262,96.0,54.0
3263,96.0,54.0
3264,96.0,54.0
3265,96.0,55.00000000000001
3266,96.0,54.0
3267,96.0,54.0
3268,97.0,54.0
3269,97.0,54.0
3270,97.0,55.00000000000001
3271,98.0,56.00000000000001
3272,98.0,56.00000000000001
3273,98.0,56.99999999999999
3274,98.0,56.99999999999999
3275,98.0,57.99999999999999
3276,98.0,56.99999999999999
3277,98.0,56.99999999999999
3278,98.0,56.99999999999999
3279,98.0,56.00000000000001
3280,98.0,55.00000000000001
3281,98.0,54.0
3282,98.0,54.0
3283,99.0,54.0
3284,99.0,54.0
3285,99.0,55.00000000000001
3286,100.0,56.00000000000001
3287,100.0,56.00000000000001
3288,100.0,56.00000000000001
3289,100.0,56.00000000000001
3290,100.0,56.99999999999999
3291,100.0,56.99999999999999
3292,100.0,57.99999999999999
3293,100.0,56.99999999999999
3294,100.0,56.00000000000001
3295,100.0,56.00000000000001
3296,100.0,56.00000000000001
3297,100.0,55.00000000000001
3298,100.0,56.00000000000001
3299,100.0,56.99999999999999
3300,100.0,56.00000000000001
3301,100.0,55.00000000000001
3302,100.0,55.00000000000001
3303,100.0,54.0
3304,100.0,55.00000000000001
3305,100.0,56.00000000000001
3306,100.0,55.00000000000001
3307,100.0,55.00000000000001
3308,100.0,54.0
3309,100.0,53.0
3310,100.0,53.0
3311,100.0,52.0
3312,100.0,52.0
3313,100.0,52.0
3314,100.0,52.0
3315,100.0,51.0
3316,100.0,51.0
3317,100.0,50.0
3318,100.0,50.0
3319,100.0,50.0
3320,100.0,50.0
3321,100.0,49.0
3322,100.0,48.0
3323,100.0,48.0
3324,100.0,48.0
3325,100.0,48.0
3326,100.0,47.0
3327,100.0,46.0
3328,100.0,46.0
3329,100.0,45.0
3330,100.0,44.0
3331,100.0,44.0
3332,100.0,44.0
3333,100.0,43.0
3334,100.0,43.0
3335,100.0,43.0
3336,100.0,44.0
3337,100.0,44.0
3338,100.0,45.0
3339,100.0,44.0
3340,100.0,45.0
3341,100.0,45.0
3342,100.0,44.0
3343,100.0,45.0
3344,100.0,45.0
